问题id,页码,答主昵称,答主性别,答主粉丝数,答主主页,答主签名,回答id,回答时间,评论数,点赞数,喜欢数,回答内容,tokenized_content,sentiment_probs,sentiment_label,TF-IDF Score,Document Index,Top Terms,topic_prob1,topic_prob2,topic_prob3,topic_prob4,topic_prob5,max_topic,cluster_label,named_entities,aspect_candidates
654901594,66,推倒大黍的萝莉,未知,7,https://www.zhihu.com/people/li-hua-xiao-ji,责在美,3488416064,2024-05-05 16:33:26,8,33,2,别骂了，胖猫姐姐的抖音粉丝现在已经破200万了,"['别骂', '胖猫', '姐姐', '抖音', '粉丝', '现在', '已经', '破', '200', '万']","[0.33372461795806885, 0.33427053689956665, 0.3320048749446869]",Negative,2.8227449619065537,327,"['粉丝', '破', '200', '抖音', '姐姐']",0.0204800649155233,0.020834561159527,0.9178923824581674,0.0204531705930453,0.0203398208737369,3,0,"[('200万', 'CARDINAL')]",['others']
654901594,66,荣辱总虚名,男,7887,https://www.zhihu.com/people/rong-ru-zong-xu-ming,失去的不再回来，回来的不再完美,3487828551,2024-05-05 04:47:09,0,1,0,都是认知方面出了问题，绝望了，男版的杜十娘杜十娘身在烟花所却坚守真爱，李甲为了千两纹银竟背信弃义。不会风流莫妄谈，单单情字费人参。若将情字能参透，唤作风流也不惭。情中不可自拔，选择错了，其实，也是对自己的惩罚当一个人把自己的寄托，放在别人身上时，终究会成为别人的负累，成为自己的悲剧据说，这个故事影射的是冯梦龙自己，作者冯梦龙把自己比作李甲，也是名门世家的弟子，家庭条件也特别好。他与红尘女子候慧卿相好，但很遗憾，自己不能娶她。后来，候慧卿嫁给了愿意娶她为妻的富商，这让冯梦龙难以接受，既然自己改变不了现实，可以改变故事。所以，他宁愿让十娘投河自杀，也不愿意让她嫁给富商。在爱情中，要真诚，但别死心眼，因为爱情是自己的,"['认知', '方面', '出', '问题', '绝望', '男版', '杜十娘', '杜十娘', '身在', '烟花', '坚守', '真', '爱', '李甲', '千两', '纹银', '竟', '背信弃义', '不会', '风流', '莫', '妄谈', '单单', '情字费', '人参', '情字', '参透', '唤作', '风流', '不惭', '情中', '不可自拔', '选择', '错', '其实', '惩罚', '寄托', '放在', '身上', '时', '终究会', '成为', '负累', '成为', '悲剧', '据说', '故事', '影射', '冯梦龙', '作者', '冯梦龙', '比作', '李甲', '名门世家', '弟子', '家庭', '条件', '特别', '红尘', '女子', '候慧', '卿相', '遗憾', '不能', '娶', '后来', '候慧卿', '嫁给', '愿意', '娶', '妻', '富商', '冯梦龙', '难以', '接受', '改变', '不了', '现实', '改变', '故事', '十娘', '投河', '自杀', '不', '愿意', '嫁给', '富商', '爱情', '中', '真诚', '但别', '死心眼', '爱情']","[0.32711583375930786, 0.3353264331817627, 0.3375577926635742]",Neutral,6.263417606437423,328,"['嫁给', '改变', '故事', '愿意', '成为']",0.7303212333936625,0.2578884289471243,0.0039362364226423,0.0039612981503624,0.0038928030862083,1,2,"[('李甲', 'PERSON'), ('两', 'CARDINAL'), ('莫妄谈', 'GPE'), ('冯梦龙', 'PERSON'), ('十', 'CARDINAL')]","['family', 'education']"
654901594,66,yangentao,男,440,https://www.zhihu.com/people/yangentao,,3488334119,2024-05-05 14:50:13,0,12,0,社会价值观的扭曲.坏人得不到惩罚.家庭教育的缺失. ,"['社会', '价值观', '扭曲', '坏人', '得不到', '惩罚', '家庭教育', '缺失']","[0.3343636095523834, 0.33462247252464294, 0.33101391792297363]",Negative,2.769801219349328,329,"['家庭教育', '缺失', '坏人', '惩罚', '扭曲']",0.9096300402909104,0.0225659178654186,0.0225586941132061,0.0229104551469025,0.022334892583562,1,2,[],"['family', 'social_status', 'education']"
654901594,67,湛蓝天空下的幻影,未知,13,https://www.zhihu.com/people/tian-zhen-qing-17,尊重他人命运，看生气了就怼,3488290317,2024-05-05 13:47:47,1,4,0,刚刚百度了一下，这个4.11日跳江，23日去世是个什么鬼？在江水里游了12天？,"['刚刚', '百度', '一下', '411', '日', '跳江', '23', '日', '去世', '鬼', '江', '水里游', '12', '天']","[0.33281388878822327, 0.33306676149368286, 0.33411937952041626]",Neutral,2.887446273547473,330,"['日', '百度', '23', '12', '刚刚']",0.3581226681388723,0.0187388178709051,0.5858939337063199,0.0188346848425342,0.0184098954413684,3,0,"[('百度', 'ORG'), ('4.11日', 'DATE'), ('23日', 'DATE'), ('江水', 'LOC'), ('12天', 'DATE')]",['others']
654901594,67,青海湖小白龙,未知,558,https://www.zhihu.com/people/qing-hai-hu-xiao-bai-long,无言的傻叼,3489336168,2024-05-06 12:31:47,0,1,0,结合当前男女对立，所谓女性觉醒，生育下降，而且最近河南王婆江西行带来一系列戏剧性的段子式的信息，此时又正好有这么一位男的恰好验证了这个社会下顺应女性的男人会是什么结局，自然就爆了。早几年可能悄无声息，现在？根本就不少星星之火可以燎原，而是给本就不小的篝火添了一把干柴，烧的更旺了。,"['结合', '当前', '男女', '对立', '所谓', '女性', '觉醒', '生育', '下降', '最近', '河南', '王婆', '江西', '行', '带来', '一系列', '戏剧性', '段子', '式', '信息', '正好', '一位', '男', '恰好', '验证', '社会', '顺应', '女性', '男人', '会', '结局', '自然', '爆', '早', '几年', '可能', '悄无声息', '现在', '根本', '不少', '星星之火', '燎原', '不小', '篝火', '添', '一把', '干柴', '烧', '旺']","[0.3291955292224884, 0.3406907021999359, 0.3301136791706085]",Negative,5.821702720680597,331,"['验证', '不小', '女性', '戏剧性', '段子']",0.0053793192869653,0.0053407569913066,0.9783788318021658,0.0054323001242645,0.0054687917952977,3,0,"[('河南', 'GPE'), ('江西', 'GPE'), ('早几年', 'DATE')]",['social_status']
654901594,67,point,男,716,https://www.zhihu.com/people/yidian-46-93,我的错,3492089573,2024-05-09 00:10:45,2,9,0,屁用没有。十年前，翟欣欣事件之后舔狗仍然前赴后继。今天，胖猫事件之后舔狗依然没有死绝。舔狗的消失可能需要一代人去完成。,"['屁用', '没有', '十年', '前', '翟', '欣欣', '事件', '之后', '舔', '狗', '仍然', '前赴后继', '今天', '胖猫', '事件', '之后', '舔', '狗', '依然', '没有', '死绝', '舔', '狗', '消失', '可能', '需要', '一代人', '完成']","[0.33120277523994446, 0.33632147312164307, 0.33247584104537964]",Negative,3.948174890932221,332,"['狗', '舔', '之后', '前赴后继', '十年']",0.0078613622210014,0.0078644533932881,0.9682933977392618,0.0080936856555668,0.0078871009908817,3,0,"[('十年前', 'DATE'), ('翟欣欣', 'GPE'), ('今天', 'DATE')]",['others']
654901594,67,一米月儿,男,418,https://www.zhihu.com/people/jie-tong-60,辽宁省作家协会会员,3492172089,2024-05-09 04:06:10,0,1,0,文/桔彤其实，胖猫事件之所以在互联网上引起了这么大的波动，那是因为很多女生，男生也好，大家往往都会对号入座，就像看《红楼梦》，看《孔乙己》，大家似乎都从这件事情的过程中，看到了那个真实的自己，尽管还有些欲说还休的那种味道。再一起看看整个事情的经过，作为一个涉世未深的男青年，年仅21岁，网恋的前前后后，给事情的女主，先后花了51万元的积蓄，就像是一个吸血鬼，榨干了他最后一点钱，于是带着绝望，悲凉，最后跳河自杀了。或许很多人，都在笑话他，认为他是一个傻子，爱情的白痴，但是至少他是一个善良的人，一个合格的对象，一个成功的男人，但是遇到了渣女，捞女，但是有些事情不是人力所能把控的，人在局外，都在看他人的笑话，岂不知自己置身局内，才感觉身不由己，其实试问哪个男人没有给自己的恋爱对象花钱呢，少则几千多则几万，有的甚至高达几十万咯，超过了胖猫事件的男主也是存在的，所以不是他的智商不够，情商太低，而是深陷迷局里，已经无法自拔了，所以很多恋爱中的男人看到了真实的自己。再说一下，胖猫事件的女主，女主固然有些可恶，但是毕竟她没有从男主的主动掏钱，而且很多女生，大多数都是那种渣女，捞女，一边在恋爱中，享受着男人，情侣，恋爱对象的各种好处，一边呢，自己却一点也不付出，比如让男人们一年各种发礼物，情人节，妇女节，七夕节，圣诞节，520，521，生日，各种买买买，但是自己却对对方一毛不拔，真是天大的一种讽刺了。还有一种情况就是各种所谓的鸡汤，毒鸡汤，告诉女人如何索取，不求付出，如何如何分析男人，如何如何才是爱自己表现，但是没有任何一个情感主播，告诉女人如何爱，才能被爱，也就是说爱情不是单向的付出，也就是一厢情愿，而是双向奔赴，两情相悦，才能有情成眷。所以胖猫事件也是现实生活的一种折射，让每个男主擦亮眼睛，一味的付出，没有任何回报，没有任何意义，应该学会适时止损，避免陷得太深，否则人财两空，鸡飞蛋打。还告诉人们，一个道理，不仅女孩子，男孩子也要学会保护自己，任何时候爱情，都需要保留，爱他人7分，爱自己3分，这个世界上，最不值钱就是一贫如洗的真心，和一文不值的善良，对人好没有毛病，但是要遇对人。再有，作为成年人，应该有辨析能力，付出没有回报，就该适可而止，此外，应该学会抗挫折，抗压，比较人生都有起起落落，不能感情，事业，生活有点挫折，就寻短见，否则注定一事无成！,"['文', '桔彤', '其实', '胖猫', '事件', '互联网', '引起', '波动', '是因为', '很多', '女生', '男生', '往往', '会', '对号入座', '红楼梦', '孔乙己', '似乎', '这件', '事情', '过程', '中', '看到', '真实', '欲说还休', '那种', '味道', '一起', '看看', '整个', '事情', '涉世未深', '男青年', '年仅', '21', '岁', '网恋', '前前后后', '事情', '女主', '先后', '花', '51', '万元', '积蓄', '像是', '吸血鬼', '榨干', '最后', '一点', '钱', '带', '绝望', '悲凉', '最后', '跳河自杀', '或许', '很多', '笑话', '认为', '傻子', '爱情', '白痴', '至少', '善良', '合格', '对象', '成功', '男人', '遇到', '渣', '女', '捞', '女', '事情', '人力', '所能', '控', '局外', '笑话', '岂不知', '置身', '局内', '感觉', '身不由己', '其实', '试问', '男人', '没有', '恋爱', '对象', '花钱', '少则', '几千', '多则', '几万', '高', '达', '几十万', '咯', '超过', '胖猫', '事件', '男主', '存在', '智商', '不够', '情商', '太低', '深陷', '迷', '局里', '已经', '无法自拔', '很多', '恋爱', '中', '男人', '看到', '真实', '一下', '胖猫', '事件', '女主', '女主', '可恶', '毕竟', '没有', '男主', '主动', '掏钱', '很多', '女生', '大多数', '那种', '渣', '女', '捞', '女', '一边', '恋爱', '中', '享受', '男人', '情侣', '恋爱', '对象', '好处', '一边', '一点', '不', '付出', '男人', '一年', '发', '礼物', '情人节', '妇女节', '七夕节', '圣诞节', '520', '521', '生日', '买买', '买', '一毛不拔', '真是', '天大', '一种', '讽刺', '一种', '情况', '所谓', '鸡汤', '毒', '鸡汤', '告诉', '女人', '索取', '不', '求', '付出', '分析', '男人', '爱', '表现', '没有', '情感', '主播', '告诉', '女人', '爱', '爱', '也就是说', '爱情', '单向', '付出', '一厢情愿', '双向', '奔赴', '两情相悦', '有情', '成眷', '胖猫', '事件', '现实生活', '一种', '折射', '每个', '男主', '擦亮眼睛', '一味', '付出', '没有', '回报', '没有', '意义', '应该', '学会', '适时', '止损', '避免', '陷得', '太深', '人财两空', '鸡飞蛋打', '告诉', '道理', '女孩子', '男孩子', '学会', '保护', '爱情', '需要', '保留', '爱', '分', '爱', '分', '世界', '不值钱', '一贫如洗', '真心', '一文不值', '善良', '没有', '毛病', '要遇', '成年人', '应该', '辨析', '能力', '付出', '没有', '回报', '适可而止', '应该', '学会', '抗', '挫折', '抗压', '比较', '人生', '起起落落', '不能', '感情', '事业', '生活', '有点', '挫折', '寻短见', '注定', '一事无成']","[0.329061895608902, 0.3359847962856293, 0.33495327830314636]",Negative,10.688390378063476,333,"['男人', '没有', '男主', '付出', '女主']",0.0009931617980879,0.2619780068650448,0.6603719463109875,0.0756751454051294,0.0009817396207502,3,0,"[('红楼梦', 'WORK_OF_ART'), ('孔乙己', 'WORK_OF_ART'), ('欲说还休', 'PERSON'), ('21岁', 'DATE'), ('51万元', 'MONEY'), ('几万', 'CARDINAL'), ('几十万', 'CARDINAL'), ('一年', 'DATE'), ('妇女节', 'ORG'), ('七夕节', 'DATE'), ('圣诞节', 'DATE'), ('520', 'CARDINAL'), ('521', 'CARDINAL'), ('天大', 'ORG'), ('汤', 'PERSON'), ('双向', 'CARDINAL'), ('两', 'CARDINAL'), ('7分', 'CARDINAL'), ('3分', 'DATE'), ('一文不值', 'DATE')]","['family', 'social_status']"
654901594,67,小银,未知,84,https://www.zhihu.com/people/da-lao-bai-9,希望可以认识新的朋友，欢迎私信!,3486925239,2024-05-04 04:51:40,0,19,0,胖猫反应了一个一直以来都是忽视的问题。从小到大，男生都被教育要尊重女生，然而从来没人教育女生去尊重男生。男生打女生，会被骂欺凌弱小。央视的春晚每年都有老婆pua老公的小品，网络上各种怕老婆的梗更是流行，甚至到了无视是非的程度。婚后默认上交工资，男人的青春不叫青春女人生气一定要哄，不论谁错。男女打架，一般也会教育让让女生不好吗？,"['胖猫', '反应', '一直', '忽视', '问题', '从小到大', '男生', '教育', '尊重', '女生', '从来', '没', '教育', '女生', '尊重', '男生', '男生', '女生', '会', '骂', '欺凌', '弱小', '央视', '春晚', '每年', '老婆', 'pua', '老公', '小品', '网络', '怕老婆', '梗', '更是', '流行', '无视', '是非', '程度', '婚后', '默认', '上交', '工资', '男人', '青春', '不', '青春', '女人', '生气', '一定', '哄', '谁错', '男女', '打架', '会', '教育', '女生', '不好']","[0.3314151167869568, 0.33888378739356995, 0.32970109581947327]",Negative,5.672975691446662,334,"['教育', '女生', '青春', '尊重', '男生']",0.0043601359421152,0.6798679879426046,0.3070892690410519,0.0043739001965646,0.0043087068776635,2,3,"[('央视', 'ORG')]","['income', 'family', 'education']"
654901594,68,忍者枭,男,3146,https://www.zhihu.com/people/48-58-33-10-48,精通新西兰语、澳大利亚语、加拿大语、美国语、英语且博学多才。,3492315407,2024-05-09 05:20:02,0,1,0,很多善良的男生，还是渴望爱情的。所以他们能和男主共情。而男主付出用心血结出来的钱，盼来的却只是女主的诈骗行为。利用爱情，来诈骗。所以很多人心中的爱情观，崩塌了。他们开始思考，要怎样才能不被这种女骗子伤害？是不是以后遇到任何女生，都得防贼一样的防着？或者，是不是先下狠手，我先伤害她，就能保证她没机会伤害我了？你问为什么这事反响大。那是因为一种美好的观念崩塌后，无数人在犹豫，要不要以让自己变坏为代价，保证自己不受伤害。,"['很多', '善良', '男生', '渴望', '爱情', '男主共情', '男主', '付出', '心血', '结', '钱', '盼来', '女主', '诈骗', '行为', '利用', '爱情', '诈骗', '很多', '心中', '爱情观', '崩塌', '思考', '怎样才能', '不', '这种', '女骗子', '伤害', '是不是', '以后', '遇到', '女生', '防贼', '防着', '是不是', '先下', '狠手', '我先', '伤害', '保证', '没', '机会', '伤害', '问', '事', '反响', '是因为', '一种', '美好', '观念', '崩塌', '无数', '犹豫', '不要', '变坏', '代价', '保证', '不', '受伤害']","[0.3290100693702698, 0.34331968426704407, 0.32767024636268616]",Negative,5.744092947779828,335,"['伤害', '保证', '崩塌', '是不是', '诈骗']",0.1432378824200022,0.6423635568906196,0.0041815258045422,0.2060580101315201,0.0041590247533155,2,3,[],['others']
654901594,68,开拓者N,男,4564,https://www.zhihu.com/people/nsx-nsx,宗教冒充医学，我们如何和我们共产主义接班人解释这段历史？,3492016309,2024-05-08 19:17:05,0,1,0,因为有个更大的新闻不能在热榜一。,"['有个', '新闻', '不能', '热', '榜']","[0.336864709854126, 0.3347183167934418, 0.32841694355010986]",Positive,1.713766390727106,336,"['有个', '新闻', '不能', '头像', '大学']",0.0508450976468051,0.0514304402088438,0.050897975325069,0.0505010609279456,0.7963254258913364,5,1,[],['others']
654901594,68,猫会长,男,314,https://www.zhihu.com/people/zhang-rui-fei-7,,3488151199,2024-05-05 10:54:09,0,1,0,“因为女人的堕落，会导致国家的堕落”——俞敏洪你以为我们只是为了送别胖猫吗？不，我们更是在祭奠善良的自己，祭奠我们失去的爱情。因为我们终于确认了一个事实，就是我们再也无法用善良吸引爱情。因为网上的爱情观已经被情感博主们扭曲了整整一代女孩。 她们都不再纯粹的看自己，她们的爱情都不再以真实自我的发心为基准，而是加上了地位和金钱的欲望，  而胖猫，即使是用两年51万的数字。也无法让这套爱情观满意。所以胖猫，是所有单纯善良深情男生的代表，我们作为普通男人，普通收入，普通家庭、普通条件，再也不可能吸引这套爱情观下的女孩，只要我们还想要亲密关系，就得放弃单纯和善良，拿起恋爱技巧， 在没钱的情况下用手段诱惑爱情，这让我们不耻。但只有这种方式，才能让那些仰视金钱的女孩看看自己。情感博主一边宣扬丑恶的爱情观，一边提供丑恶的手段，逼我们诱惑爱情。而我们，无论男女，无论善恶，都开始被舆论卷入了这套金钱导向的爱情观。俞敏洪老师说，女性的堕落才导致国家的堕落。而女性的堕落，就是情感博主们在努力收割。所以我们隔空祭奠，不再善良的自己，和终将失去的爱情。虽然我现在也是一名情感博主，但我在做的，是对抗那些 制造自卑、制造对立的恋爱技巧。我们更加确认构建正确恋爱观的重要性，我们不要技巧，而要能力，恋爱的本质是社交，是真实自我的理性绽放。我们要以更好的自己寻找和自己匹配的人，而不要试图用技巧用付出留住对方，以证明自己和她有多匹配。 希望所有的男生共勉。,"['女人', '堕落', '会', '导致', '国家', '堕落', '俞敏洪', '送别', '胖猫', '不', '更是', '祭奠', '善良', '祭奠', '失去', '爱情', '终于', '确认', '事实', '再也', '无法', '善良', '吸引', '爱情', '网上', '爱情观', '已经', '情感', '博主们', '扭曲', '整整', '一代', '女孩', '不再', '纯粹', '爱情', '不再', '真实自我', '发心', '基准', '加上', '地位', '金钱', '欲望', '胖猫', '两年', '51', '万', '数字', '无法', '这套', '爱情观', '满意', '胖猫', '单纯', '善良', '深情', '男生', '代表', '普通', '男人', '普通', '收入', '普通家庭', '普通', '条件', '再也', '不', '可能', '吸引', '这套', '爱情观', '女孩', '想要', '亲密关系', '放弃', '单纯', '善良', '恋爱', '技巧', '没', '钱', '情况', '下用', '手段', '诱惑', '爱情', '不耻', '这种', '方式', '仰视', '金钱', '女孩', '看看', '情感', '博主', '一边', '宣扬', '丑恶', '爱情观', '一边', '提供', '丑恶', '手段', '逼', '诱惑', '爱情', '男女', '善恶', '舆论', '卷入', '这套', '金钱', '导向', '爱情观', '俞敏洪', '老师', '说', '女性', '堕落', '导致', '国家', '堕落', '女性', '堕落', '情感', '博主们', '努力', '收割', '隔空', '祭奠', '不再', '善良', '终将', '失去', '爱情', '现在', '一名', '情感', '博主', '做', '对抗', '制造', '自卑', '制造', '对立', '恋爱', '技巧', '更加', '确认', '构建', '正确', '恋爱观', '重要性', '不要', '技巧', '能力', '恋爱', '本质', '社交', '真实自我', '理性', '绽放', '更好', '寻找', '匹配', '不要', '试图用', '技巧', '付出', '留住', '证明', '匹配', '希望', '男生', '共勉']","[0.32827192544937134, 0.3357924222946167, 0.33593568205833435]",Neutral,8.077498797861924,337,"['堕落', '爱情观', '技巧', '善良', '这套']",0.001288447094619,0.4187758110586258,0.2687713356890618,0.150608208640321,0.1605561975173721,2,3,"[('俞敏洪', 'PERSON'), ('两年51万', 'DATE'), ('俞敏洪', 'PERSON')]","['income', 'family', 'work']"
654901594,68,sea,未知,766,https://www.zhihu.com/people/sea-13-58,,3488502669,2024-05-05 18:11:28,0,4,0,谁能确定那个叫谭竹的女的真有其人，而不是抠脚大汉。抠脚大汉只要雇佣个女的，线下出面应付个两三次，然后一直吊着就可以了。从对方快速反应，让出利润和解，背后大概率有懂法的律师，和把这男的调查了底掉，才能快速锁定死者的父亲。所以对方就是是个职业撸舔狗毛的，而且懂法，懂得保护自己。也就是说，这是在中国法律安全线内的，孤注一掷。,"['确定', '谭竹', '女', '真有', '其人', '抠', '脚', '大汉', '抠', '脚', '大汉', '雇佣', '女', '线下', '出面', '应付', '两三次', '一直', '吊着', '快速反应', '让出', '利润', '和解', '背后', '概率', '懂法', '律师', '男', '调查', '底', '掉', '快速', '锁定', '死者', '父亲', '职业', '撸', '舔', '狗', '毛', '懂法', '懂得', '保护', '也就是说', '中国', '法律', '安全线', '孤注一掷']","[0.32978659868240356, 0.3416301906108856, 0.3285832107067108]",Negative,5.129252374017986,338,"['法律', '师', '应付', '线下', '吊着']",0.0068266714377711,0.0068629638271988,0.7906542551346366,0.1888701638073231,0.0067859457930703,3,0,"[('两三', 'CARDINAL'), ('中国', 'GPE')]",['others']
654901594,68,瞬此刻,男,46,https://www.zhihu.com/people/yiyi-6-27,大鲨鱼， 嗷嗷嗷,3491754053,2024-05-08 18:50:42,0,14,1,在网上看到说火到越南了，我还以为是编的，结果上tt一看，很多浏览量都很高，一两千万浏览，好几万评论，非常魔幻。越南网红河内放生金拱门纪念胖猫https://www.zhihu.com/video/1771613101148164097善良的越南人战斗英雄无人问，北国猫圣显神通哭过火车，眼泪就没了,"['网上', '看到', '说', '火到', '越南', '编', 'tt', '一看', '很多', '浏览量', '高', '两千万', '浏览', '好几万', '评论', '非常', '魔幻', '越南', '网', '红河', '放生', '金', '拱门', '纪念', '胖猫', 'https', 'www', 'zhihu', 'com', 'video', '1771613101148164097', '善良', '越南人', '战斗英雄', '无人', '问', '北国', '猫', '圣显', '神通', '哭过', '火车', '眼泪', '没']","[0.33043524622917175, 0.3367886543273926, 0.3327760398387909]",Negative,4.143051450770489,339,"['眼泪', '浏览', '一看', '无人', '魔幻']",0.0102213807191189,0.7213874555287452,0.0102835559112377,0.2478637596273344,0.0102438482135637,2,3,"[('越南', 'GPE'), ('两千万', 'CARDINAL'), ('好几万', 'PERSON'), ('越南', 'GPE'), ('河内', 'GPE'), ('金拱门', 'GPE'), ('1771613101148164097', 'QUANTITY')]",['others']
