问题id,页码,答主昵称,答主性别,答主粉丝数,答主主页,答主签名,回答id,回答时间,评论数,点赞数,喜欢数,回答内容
636907409,3,明沅,女,210,https://www.zhihu.com/people/yuan-yi-98-77-97,莫听穿林打叶声，何妨吟啸且徐行。,3340847278,2024-01-04 09:51:52,118,1693,192,补充：这两天断断续续的赞很多，想想还是不希望扩散自己负面的情绪，当下给劳动者的保障不好，大家独善其身没问题，保持健康，以后总有环境更好，分配更合理的时候，那时再奋斗吧。因为靠上班拿工资一不能脱贫，二不能致富，三不能惠及家人朋友，没意义啊。
636907409,3,蝉鸣,男,96,https://www.zhihu.com/people/chan-ming-4-58,,3345519804,2024-01-01 02:58:11,30,917,113,笑话，你以为累了工资能高多少？累出病来够不够一次检查的？
636907409,3,弗兰克扬,男,1080193,https://www.zhihu.com/people/fu-lan-ke-yang,一个写作就是为了自引的人,3346171640,2024-01-01 15:29:53,27,167,23,其实每个人心中都有一套自己独有的标准，来判断一份工作到底性价比如何，值不值得去做。钱基本上没有谁会嫌多，只不过如果再多一点钱是用明显过量的工作和时间换来的，很多人就会开始考虑值不值得了。前一段时间有一个问题，说现在996现象好像没有以前那么严重了。实际上，能够996的行业或公司，依然在以自己的方式996着，只不过不像几年前那么多报道，网上也没那么多议论罢了。你说现在很多年轻人宁愿工资少一点，也要过得舒服。可是我看到的更多的是，如果有真的工资待遇明显高得多的工作，即使工作强度直逼996，也有很多人争先恐后地要去。只不过每个人的价码不一样罢了。在之前聊996和加班问题的时候，我就曾说过，很多不想加班的人，面临最大的困局就是，目前的工作996强度，月薪三万块。现在感到很累，想要找一份965不加班的工作，能不能就直接按照工作强度的降幅，月薪从三万降到一万八九左右。现实就是，如果想要965不加班的工作，工资很可能就直接一步到位从三万降到一万，甚至更低了。其他情况也差不多。月薪一万的996，如果能找得到不加班的工作的话，工资可能直接就从一万降到五千块不到了，而不是想象中的六七千的水准。而我在现实中看到的更多的所谓宁愿钱少一点，也不想加班的情况往往是，现在就是月薪一万了，现在公司给涨到一万二，但是要求965变成996。这种程度的变化，是个人都能看出来不划算。但是如果是一万直接double到两万呢？就会有人开始倾向于接受了。如果直接到三万呢？就没人说宁愿低一点了。
636907409,3,陈小南,男,741,https://www.zhihu.com/people/chen-xiao-nan-92-70,一个不想做项目的通信人,3356228191,2024-01-18 16:21:08,105,1222,255,可爱的余华老师的三连击作为回答二更后来如愿地去了文化馆工作哈哈哈哈~三更，不光说了自己，还说了莫言
636907409,3,jason wang,男,67449,https://www.zhihu.com/people/jason_wang_2018,门房王大爷,3346971176,2024-01-02 08:59:08,24,170,34,因为他们认识到了工作的局限性——工资难以改变他们现有的生活状态。我认识一个小伙，去年从某多多跳槽到了一个小公司，薪水大概降了都有一半左右。但是我看他状态不错，朋友圈里多了很多去各地旅游的照片。跟他聊过一个问题，为啥会放弃某多多的高薪，去一个小公司？他给的主要理由就是——工资难以改变他现有的生活状况。他本人已经工作几年了，凭着自己辛辛苦苦工作攒下来的10多万，以及父母赞助的一百多万。在上海已经付了首付买房了，所以他说他现在最大的需求已经解决掉了。那么平时多赚一点少赚一点，一个月少个几千块，对他的生活状态影响不是特别大。不是说一个月几千块没有用，当然有用了，至少吃几顿好的总可以吧。只是说，不足以产生足以改变生活基本形态的变化。比如，某多多给的多，但是多到足以让他去换个大豪斯吗？那好像也不够。至于其他的消费，比如旅游这种，跟买房一比都是属于小消费，花小钱。甚至买车也一样，20多的年轻人，买个20来万的车算不错了。再说很多年轻人觉得自己公共交通就挺方便，根本不用买车。当然，他这么说也有他的底气在，毕竟他原生家庭的条件还可以。但是，其实对于家境普通的年轻人也差不多。难道去大厂打工就足以你短短几年攒够100多万，拿着钱去付首付了吗？大概率也是不够的。现在大家的生活水平比起以前高了很多。很多年轻人出来上班，拿着工资大概率一辈子也难以突破自己原生家庭的阶层。既然是这样，何不放弃一些自己的物质欲望，让自己活得更健康、更轻松呢？人一辈子很快的，何必要用996的方式加速自己的生命呢？所以，对于很多人而言，这也是一种不错的选择。
636907409,4,郑天玑,男,196636,https://www.zhihu.com/people/zheng-tian-ji,富强、民主、文明、和谐、自由、平等、公正、法治、爱国、敬业、诚信、友善,3386574233,2024-02-04 03:58:24,19,304,44,因为要被收租年轻人越集中的地方，越是收租文化越繁荣，年轻人过得越累的地方收租的越舒服，租金只会年年攀高，年轻人的工资却赶不上，所以得年年给自己加码才能有一憩之地，否则房东赶人天经地义。现代收租文化由香港始，延之于广深，繁盛于京沪，如今北上广深杭所有商业逻辑无一不是make 收租 great again，所谓的年轻创业者不是交租金就是在交租金的路上，最终目标也是奋斗成一个可以躺着收别人租金的人。别说经济萧条不萧条，收租的永远说赢家
636907409,4,壹哥,男,65015,https://www.zhihu.com/people/yi-yue-12-58,,3344542686,2023-12-31 01:37:14,27,167,28,这应该并不代表所有年轻人的想法和态度。可以理解成这部分年轻人找不到高薪工作，所以不得不去小公司摸鱼躺平。如果有机会能拿高薪的情况下，估计没多少人会轻易拒绝，除非是真的不差钱不缺钱，所以才会不需要。也可以理解成是为了保障幸福感，所以才会保留自己躺平的职业态度。毕竟玩命工作，也未必能能达到自己想要的预期。年轻人也有自己的认知，看透了职场现实，也就放弃了内卷。因为他们会发现就算再怎么努力，也依旧会被裁员优化，所以宁可躺平也不愿让自己活的那么累。毕竟身在职场，所有的话语权都是在资本家手里，打工人是没有选择权的。需要你的时候，你就得加班干活，不需要你的时候，分分钟会让你走人。还有一种情况是，也有很多年轻人在追逐副业。选择工资低的，就是希望得到业余时间的自由。一方面是让自己过得舒服，有更多的时间享受生活。另一方面是有自己的时间，做自己想做的事情，能够不被约束。如果副业做的很成功，那自然就不会特别在意主业收入。只需要保障主业的稳定就好，能保持正常缴纳社保，能按时下班，就已经很满足了。当然这就跟家庭条件优越的那种人是一样的，可能也只是需要一份工作而已。他们并不需要为这份工作做出多少努力，只要有个班上，能解决自己体验生活的问题就行。
636907409,4,墨子连山,男,54107,https://www.zhihu.com/people/motzusclub,,3344677147,2023-12-31 04:30:40,32,612,105,几年前对加班的分析，那时候发出来，很多人嗤之以鼻。今天再发一遍，看看效果。羽毛球场上最多的是街头扑蝶型选手，他们的级别是业0。你觉得除了业0之外，最多的是几级选手？不是业1，不是业2，而是业4。按理说选手水平应该符合正态分布才对，可为什么中间出现了断崖呢？这背后隐藏着一个深刻的经济学原理——边际收益。街头扑蝶型选手之所以打一辈子都不会进步，是因为存在认知盲区。他们中的绝大多数人并不知道，原来羽毛球是一项竞技运动。在他们脑子里，打球比的还是能打多少拍不落地，坚持回合越多越厉害。少数人知道羽毛球规则，但又以为想要达到高水平需要很高天赋，自己没有那种天赋，于是放任自流了。而一旦突破了认知，知道原来羽毛球还可以这么打，而自己也可以成为高手，他们便会开始系统训练。从握拍、步法开始，高远球、吊球、挑球、放网、杀球……刚开始会有茫茫多的技术要练。每学会一项技术，带来的获得感都能让他们兴奋好几天。之后打磨技术，不断精进，又可以让他们兴奋几个月。这段时间的边际收益非常大，因此大家茶饭不思，只想着训练。很快，技术细节打磨得差不多了，差不多也就到了业4。想要再进一步，就需要投入大量时间反复练习，过程枯燥乏味，因此边际收益锐减。当然，这时也不是完全没得练，还有一项最难的技术等着你，那就是后场反手。边际收益虽然小，但总归聊胜于无。所以仍然有业4试图突破反手，而一旦突破，基本也就到达了业5。可从业5开始，就真的再没有新技术可学，剩下的只是无休止打磨细节，边际收益锐减到近乎为0。这也就是为什么你偶尔还能看到业5高手，但业6却凤毛麟角，以至于很多俱乐部对业6是免费的。人家业6去你那打球，已经给你莫大的面子，怎么还好意思收钱呢？同样的道理，也适用于中国职场。从2000年开始的互联网浪潮，再到2008年开始的移动互联网。那句“猪站在风口上都能飞”，让中国年轻人打破了认知，发现原来这个时代通过努力是可以实现财富自由的。而随着互联网公司一轮又一轮地涨薪，使得加班的边际收益变得极高。放眼整个历史，很少有哪个时代，一个普通人是可以通过拼命努力致富的。而2010-2020这10年间的中国，恰恰就是这样一个时代。于此同时，加班的边际成本又近乎为0。这里的成本指的是机会成本。因为中国人乍富还穷，大多数还没有什么爱好。工作之余，无非就是刷刷抖音，打打游戏。以至于就算不加班，闲着也是闲着，机会成本近乎为0。加班有钱赚，不加班没事做，这还用选吗？于是形成了加班热潮。当然，作为个体你可能并不这么认为。但作为一个整体，放在一个相对自由的市场环境中，人们的行为总是符合经济学原理。这种整体行为并不以个人意志为转移，不然怎么能叫原理呢？根据原理，我们也可以大胆预测，未来十几年，中国的加班会大大减少。因为移动互联网的红利已经吃完，下一波爆发迟迟不见踪影。00后、10后逐渐进入市场，作为富裕二代或者三代，从小有着丰富多彩的生活，各种各样的爱好。使得他们加班的机会成本大大提高。边际收益减少，边际成本提升，赔本的买卖没人做，人家才不加班。原理虽然冷血，但世界就是这么运行的。这样的案例，生活中还有很多，后面陆续聊，感兴趣可以关注一下。反正收藏你也不看，点个赞意思下得了……
636907409,4,荆棘,男,55,https://www.zhihu.com/people/liang-feng-54-31-88,,3341308957,2023-12-28 04:41:27,165,4502,613,觉醒年代——李大钊：“我们要每天工作8小时，因为我们没有时间思考了。我们要实行8小时工作制，我们要闻闻花香，我们要晒晒太阳。我们争取8小时工作，8小时休息，另外的8小时留给我们自己”
636907409,4,莫愁,女,1243,https://www.zhihu.com/people/mo-chou-37-16,,3344536753,2023-12-31 01:20:53,3,579,99,加班才有高薪本就是不正常的社会之风，你跟我讲怪年轻人想朝九晚五？朝九晚五就是摸鱼？  现在年轻人过得够苦的了，没有上升空间，成为时代的韭菜。  站在风口上吃社会福利的老一辈可以闭嘴吗？
636907409,5,野人,未知,4242,https://www.zhihu.com/people/zhong-nan-hai-61,准残障人士，反社达、反老保、不媚权，咬人很凶,3344829353,2024-01-03 06:23:09,33,638,101,我拿高工资是为了享受生活的，那么问题来了：我可以工作一年，旅游一个月吗？公司有一个月的年假吗？我可以工作两年，辞职旅游两个月吗？即使20多岁可以，30多岁呢？hr看到我简历上两年一跳、不连续、有gap的工作经历，会怎么想？这些在欧美甚至俄罗斯、泰国都不是问题，在国内却是大问题。
636907409,5,未闻花名,男,1559,https://www.zhihu.com/people/guo-yu-16-94,,3349986618,2024-01-04 14:42:39,25,448,83,好事。就像我们厂这边招保安5000/月，站一休一，然后查车，事情特别多，因为厂特别大，两个宿舍区白班夜班加起来有20来个人。但是还是有人愿意做，经过几个月最后团队稳定下来。然后过了一年，甲方重新招标，来一个报价更低的公司，工资直接减成4800，然后除了春节，其他节假日没三倍，春节也只有2倍。听到节假日没有三倍之后，那些本来意留下来的老员工全部跑光。然后这个公司就开始招一堆年轻人，那些20岁左右的00后是真牛批，疯狂给领导上强度，反正干不爽，跑路就是，不发工资就投诉，不签合同直接报警。工资低了，叫我干事，我人在这里就行了，为什么要干。因为人员始终不齐，然后那个公司就开始叫其他项目支援的保安，那些支援的，在其他项目工资只有3000，但是好耍，干了几天，直接又跑路。然后就招兼职，兼职也属于是摸鱼选手。感觉这个公司挺不过三个月。贴在中国劳动者身上最大的咒语就是你不干，有的是人干这几字。00后的年轻人们正在通过自己的实践破除这个封印。
636907409,5,北海皆非,男,32965,https://www.zhihu.com/people/shui-bian-30-59,央企总秘，8年职场，用双商化解难题 | 公：北墨海常,3344751591,2023-12-31 05:50:03,9,32,22,“宁愿工资低也不愿意那么累”这个结论其实并不能代表所有年轻人。这应该和每个所处工作环境有很大的关系。在我看来还是有不少年轻人依然选择奋斗，想在人生的前期多积累些财富。比如大家都知道互联网行业工作辛苦，环境内卷，但是还是有好多年轻人毕业后的第一选择目标仍然是互联网大厂，哪怕累、卷，也依然想在大厂学习一些东西，获得一点背书。再比如，那些北漂、深漂、沪漂的追梦人，在决定起航前显然都是经过了解，并做足了心理准备，才踏上启程。他们同样都是明知山有虎、偏像虎山行的勇士。还有更多的年轻人，明明可以做个安逸的小镇青年，在老家央过企得到一份稳定的工作，但还是想开阔一下眼界，闯一闯外面的世界。他们觉得，人活一世，总该看到点什么，留下点什么，要对得起自己，不留下遗憾。选择躺平的人，有的是努力到无能为力，无奈的接受了现实；有的是没有竞争的资本，只能蜗居在小地方；也有的是自己压根就不想奋斗，故而也不想别人奋斗。躺平的初衷与动机是不一样的。所以，请不要给年轻人泼冷水，带躺平的节奏，劝说甚至恐吓他们，让他们留在温柔乡。事实上，往大了说，社会要想进步发展，靠的就是奋斗者，哪怕你只是处于社会底层的劳动者，也有在潜移默化的做着贡献；往小了说，个人要想升官发财，获得灿烂人生，那奋斗就是必然手段。毕竟大多数人没有富二代、官二代的好命。其实，每个阶层也都有自己的压力，也不是所以二代都选择了躺平。工作以后，也接触了一些二代们，在他们之中，有许多人仍然每天都在工作，想着怎么去赚更多的钱。用他们的话说，在他们那个的圈子中，啃老并不是一件光荣的事。现在的就业环境不好，不仅是工作难找，打工者的权益也得不到很好的保障。这其中的原因，有的是经济大环境所致、有的是政策的缺失，有的是末端执行不到位，但不可否认，这些问题都是共性的，每个人都在经历着。未来，无论问题最终能否被解决，终究都会淹没在历史的车轮中。可是人生是个人的，并且只有一次，你不能用自己的人生去赌一个不确定性。你无法预测问题能否被解决，你也无法控制问题解决的时间。所以，就算你等到了那一天，身处在一个公平公正的世界，彼时的你可能也无法跟上新时代的节奏。因为你早已躺平多年，而就在那段时间，你可能已经被淘汰掉了。你把躺平当做抗议，并认为这很帅... 有些年轻人总是自命不凡的用自己脆弱的身躯去与世界进行对抗。鲁迅先生曾在《热风》中写到“此后如竟没有炬火，我便是唯一的光”。只是，躺平的你，绝不可能成为那束光，你甚至都照不亮自己的人生。
636907409,5,千里雪,男,31792,https://www.zhihu.com/people/yue-du-xiu-shen,多少事，从来急；天地转，光阴迫。一万年太久，只争朝夕。,3384732613,2024-02-02 07:48:35,2,75,15,因为人终究是要死的，活着的时候对自己好一点儿。不要因为蒙着眼拉磨久了，就把自己当做一头驴。别忘了，诸位是人，不是驴啊。
636907409,5,申晨煜,男,266270,https://www.zhihu.com/people/shen-yi-sheng-28,,3344840345,2023-12-31 07:31:51,20,400,56,你以为低工资就不加班了吗？想什么美事儿呢。
636907409,6,拾稻人,男,10277,https://www.zhihu.com/people/wei-xin-yong-hu-34-8-12,从民企走到外企，从销售专员做到了大区经理，再到分公司总经理。,3384515860,2024-02-02 04:35:03,4,34,23,哪个岗位是高薪而又缺人的？又是谁不愿拿高薪，不愿加班？如果年轻人真的都不愿去，那么现在这些岗位现在是谁在干？其实有一点是我想不太明白的，为什么总有人拿年轻人说事，好像年轻人不行，才能突出自己的厉害一样。当然，每一代人都有自己的优点，也会有自己的不足，这个是时代的烙印，没有必要放大吧。何况，每代人都有自己的优点，如果我们只是盯着一个群体不足看，或者是不断放大这个群体中个体的不足，那还有多少人能看到这个群体的优点和优势？心中有鲜花，眼里看到的才有鲜花。我们公司有一批管培生，是有一些人不太愿意太累，是喜欢准点下班，是有个性，但这不是什么过错吧？何况，还是有很多人是能吃苦，是会干完手上的重要或紧急的活再下班。退一步讲，我们八零一代人就真的都是愿意收入低，工作累，工作环境不舒服吗？也不全是吧？我们能接受的，所谓的工资低，可能更多的是用当时的工资标准与现在的工资标准对比。可如果是这样对比，在同样工作强度和同样的工作环境下，当然现在工资高。毕竟，时代不同，社会在进步，物价在上涨。但是在这种情况下，不能说现在的年轻人就没有我们能吃苦吧。现在的年轻人是很有个性（这是个中性词），做为管理层，更多的应该是想想有什么更好的管理方法，能对现在的年轻人做更好的管理，有什么更好的管理方法，能更好的激发现在年轻人的优势，利用年轻人的优势。现在的劳人口主力还是八零后，在某些人眼里的年轻人：九零后，零零后正在逐步成为社会上的劳动人群的主体，也必然会成为劳动人群的主体，作为管理人员，负责任的太度可能应该是尽早寻求企业人事管理和人事考核的变革，以适应逐步成为工作主体的“年轻人”，从而让企业不被新的年轻人才淘汰，而不是一味地抱怨现在的年轻人这不行，那不好。还是那句话，自古以来，哪一代年轻人没有毛病？哪一代年轻人没有优点？又有哪一代人掉链子了？又有哪一代人让我们的时代倒退了？心中有花，所见之处都有花！多看看年轻人的好，多看看年轻人的优点，多用用年轻人的优点，工作中自然也就顺心了很多！
636907409,6,童先生,男,35334,https://www.zhihu.com/people/tong19920504,吾乃有趣的灵魂，公V：Mr童先生,3357112144,2024-01-10 10:01:34,1,25,14,过往人人都想找个钱少事说离家近的工作，但这就是不可能三角，实际求职中你会发现这类工作十分罕见。很多人只能被迫远离老家，去一线城市寻求高薪资但内卷的工作。然而，这几年不仅就业形势紧张，就连工作模式也出现了很大的变化，现在绝大多数工作钱少就算了，重点是事很多还离家远，这有几个人能忍？所以现在的年轻人宁愿找个工资相对较低，但没这么忙，能够相对舒服点的工作。我也发现，很多年轻人更喜欢从事自由度更高的职业。比如外卖骑手，这个低门槛就能入职的行业因为时间可以自由分配，对于很多不想被束缚住的人来说简直就是神仙工作。只要你不追求月入破万，那平时努努力也能月入好几千，重点是自由。所以前阵子有个失业近一年的企业高管求助，说自己一整年没找到工作，房贷都快还不起了，想先去送外卖撑一段时间，时间也相对好安排。你看，连企业高管对外卖骑手的定位都是时间相对好安排，可想而知这个行业的自由度有多深得人心。除了外卖骑手外，开顺风车似乎也成为了很多人的选择。比如我去年9月份的时候，从深圳打顺风车回东莞，独享的费用含高速的话差不多就是在130左右。路上和司机闲聊，发现这个司机不仅开顺风车，还当几栋楼的二房东，更是金融行业的自由工者，这种身兼多职的生活让我不得不由衷的敬佩。用这位司机的话来说，就是这几年行情不好，如果能又多个工作收入来源，压力也相对小点。我估计这也是很多人不想加入内卷的工作所在吧。毕竟相比于整天到晚和人勾心斗角，拼加班时长，找个比较空闲的工作，在搞点小兼职赚外快，每天到点就下班的生活不是更美滋滋？时代变了，打工人的思想也会随之改变。不仅是00后在整顿职场，00后的思维其实也在潜移默化的影响到我们这些80和90后。哪怕裁员的公司再多，就业形势再怎么艰难，真碰上被裁员了，也会想着拿着赔偿去周边旅游一圈。至于工作，大不了就找个便宜点但轻松的呗。
636907409,6,风火山林,男,116,https://www.zhihu.com/people/a-ai-75-95,呵呵,3351712174,2024-01-06 03:36:06,13,302,44,为什么很多老板宁愿拖欠工资，赖账，被人背后戳着脊梁骨骂，也不想做一个正常，有良知的人？你问他啊
