问题id,页码,答主昵称,答主性别,答主粉丝数,答主主页,答主签名,回答id,回答时间,评论数,点赞数,喜欢数,回答内容
654901594,3,哈哈哈哈哈,未知,1238,https://www.zhihu.com/people/ha-ha-ha-ha-ha-30-15-4,,3489098312,2024-05-06 09:17:03,5,554,8,钱是给女人看的，不是给女人花的好女孩别辜负，坏女孩别浪费我很庆幸自己读懂了这两句话但你真的以为我愿意懂这两句话吗
654901594,3,乘舟,未知,195,https://www.zhihu.com/people/wang-wei-16-53-49,是的，我是来骗赞的(╥_╥),3488062596,2024-05-09 05:13:58,143,2137,110,因为击碎了三个群体的道心，这个事件以一种近乎荒诞又粗暴的方式，不留情面的击碎传统男性、待嫁女性和某个群体的道心。第一层传统男性中国绝大部分传统男性都是渴望婚姻，认可传宗接代的理念，并愿意为之奋斗巧合的是，或是由于我们的教育或是社会引导，导致绝大多数传统男性在无法得到心中渴望的爱情时，往往会归结于自身我对她不够好，所以没有赢的她的垂爱——由此诞生了舔狗文化我自己不够努力，没办法吸引来爱情——朴实的直男思想我不够有钱，要是有钱付清彩礼，那么就能够满足彩礼要求得偿所爱——金钱万能论得益于王者荣耀的普及程度，还有51万这个具体且巨大的数据，一下子击穿了这些幻想论努力：不可能和肥猫一样每天15小时的接单论能力：大家都打过王者荣耀知道绝大部分人是打不上国服的，也知道或许自己一辈子也不可能2年赚51万，在江西都足够彩礼论付出：看到肥猫卑微的祈求，还有临终前6.6万备注自愿赠予，有几个男人能付出到这一步？也就是说一个传统渴望爱情的男人，看到各方面与比自己相比都优秀到天花板的男孩，都得不到自己的爱情那么凭什么自己能得到心中的爱情？直接干碎道心第二层待嫁女性只要一个女人在切实的谈彩礼，那就代表着这个女人是打算嫁人的，哪怕在江西也一样但是在肥猫事件中，突然发现出现了一个新的女性团体捞女老娘搭上自己一辈子也不过谈个38万的彩礼还包含了五金结果这个女人随随便便，就那么聊聊天，就得到了51万，还是自愿赠予？这个冲击简直是颠覆性的，关键是肥猫事件后，这条路再想去走难太多了，不仅击破了防线，而且还是断了财路这不单单是击碎道心，简直要走火入魔第三个层面这个事件最后的快递空包事件更是将本次事件从男女层面拔高了麦当劳维持自己的标准就成了唯一赢家破防的不是各个品牌，而是国产品牌国内国外不一致的标准的残酷真相，在死者为大的传统思维和祭奠死者的背景下，再一次被揭开。简直是把整个事件从个体拔高到社会的高度正如某个答案所说的许多矿泉水只卖2元，是因为如果卖3元，那为什么不买一瓶可乐了？这个事件告诉大家，所谓的小民尊严竟然是由国外品牌的平价和良心标准保障的？再细思，掏心掏肺支持国产品牌是为了割国人韭菜然后让品牌创始人移民？至此，一个肥猫事件已经击碎了网络上占比最大的三个群体的道心，影响力如何不大
654901594,3,爱吃汉堡的派大星,未知,335,https://www.zhihu.com/people/dao-sheng-75-6,,3488922404,2024-05-06 06:27:30,47,393,28,很简单，请问把一个砖头扔人堆里，哪个叫的声音最大？tz这次把全年龄段的人都得罪了，她触动了所有人的利益，并且将所有人引入一条“猜疑链”之中，也让中国婚恋市场彻底进入“黑暗森林时代”某某大女人只是为“猜疑链”和“黑暗森林”给予开端，而tz这次弄出人命带来的高曝光度才真正让这两个东西降临（这事儿都传到国外了）对于小女孩，你怎么保障她未来不会变成这样？对于小男孩，你怎么保障他未来不会遇到这种人？对于少女，你怎么保证她不去学这种人？对于少年，你怎么保证他不会被骗？对于适婚女性，你怎么向另一半证明你不是捞女。对于适婚男性，你怎么保证你的另一半不是捞女？对于已婚女性，你怎么保证你丈夫婚后不会被这种人骗？对于已婚男性，你怎么保证结婚后另一半不会学她？你不会另外再被这种人骗？对于有孩子的中年人，在防备另一半的同时还要考虑自己女儿会不会去学，自己的儿子会不会被骗。对于老年人，在担心自己儿女家庭信任降到冰点的同时，还要再担心孙子辈的情况。再反过来大家都知道，有捞女也会有捞男这意味着在某些条件下，上述的情况转换性别之后还要再来一遍……。。。即使是这样你以为就结束了吗？远远没有！那些本身就是捞男捞女的人更狠她，因为她的愚蠢，现在更不好骗了。黄老爷们也恨死她了，本来结婚和生育的数据就不好看，结果你还和我来了个会心一击？而且就连国外也都在讨论，你自己作死，结果把咱们的脸都丢到国外了？如果这件事处理不好，那它的影响力相比于“扶不扶”案件有过之而无不及，因为这次是真弄出人命了。这是一场震慑人心的信用体系大地震！
654901594,3,水去花开,未知,3471,https://www.zhihu.com/people/shui-qu-hua-kai,洪水退去，原野上才会盛开起美丽的鲜花……,3488862713,2024-05-07 03:41:06,82,765,42,因为它直接击碎了男性一直深信不疑的信念。只要有了钱，什么样的女人没有？在过去这还有可能，女性希望得到男性的物资供养，就是要用婚姻生育来交换。绝大多数二十多岁男性挣不到51万，但他们也会梦想自己挣到51万，就可以找到心爱的女孩。但现在女性独立的结果是：人家可以只要你的钱而不要你！反正也没什么后果，最多……部分返还！男性与时俱进的是，不要再抱着当好供养者的思路去结婚。而应该想的是：只要有了钱，什么样颜值的女人睡不到？！喜欢吃鸡蛋，并不必要养只母鸡。独立的男性，不必要为婚姻束缚。你发个520，女朋友还会嫌弃太少。你花个520，女技师跪下给你洗脚。
654901594,3,日月流星,未知,3276,https://www.zhihu.com/people/rwuxzf,,3488947394,2024-05-06 06:47:31,34,454,17,这让很多女人找到了发财的机会……
654901594,4,稳住我们能赢,男,141,https://www.zhihu.com/people/wangxin-1171,"if I was the sinner, would you be the preacher?",3489450800,2024-05-06 14:32:05,4,404,11,这回真要睁眼看世界了捞女怕以后捞不到钱，已经急疯了
654901594,4,夜泊姑苏,男,7455,https://www.zhihu.com/people/zhu-yun-yi-44,智人最喜欢干的事情就是给自己没事找事,3488165024,2024-05-05 11:17:52,213,1745,102,如果要我说的话，自古以来，塞里斯以家族所有制作为一个基本生产组织单位，在近代工业化开始后，家族所有制 逐渐分解为家庭所有制，而在中国基本完成工业化的现在，社会进一步原子化，转变为个人所有制。应该说，相比作为家庭所有制主导者的男性群体，女性群体的社会意识“觉醒”要快的多，相当一部分女性群体已经意识到了转变并全盘接受了“个人所有制”，这当然同时也意味着，她们会对旧时代“家庭所有制”的社会契约弃如敝履。如同胖猫一样这样扮演供养者的男性，他的目地其实就是和女性组建一个“家庭所有制”的小集体，对胖猫而言，两个人组成的家庭本来就是不分彼此的，是要共同应对困难和危机的，所以他的供养是作为小集体的共同财产，完全合理，而且以家庭时代的标准来看，他显然是很成功的。但是很遗憾，作为对象的女友并不接受这个逻辑，在女友乃至相当一部分已经接受个人所有制的女性看来，一切目地其实都是为了个体能获得更多的收益，包括婚姻也是一样，个人收益才是最高优先级的，无论你供养多少，都不可能组建想象中的家庭小集体，最多也就是个体＋个体的合作模式，维持这个合作的前提还的是对方认为自己收益足够高的情况下，如果合作收益无法保证，或者有更高收益的合作对象，中断合作也是分分钟的事情。这种事情不会是最后一例，不过，随着高增长时代的过去，以及新生代男性社会意识的逐渐觉醒，以后再遵守家庭时代社会契约的人会越来越少，大概率会和西方一样，哪怕同居，生育，都不会选择结婚，保持1+1个人所有制合作的是大多数，除非两个人真的感情非常好，才会选择组建家庭所有制小集体。
654901594,4,许总,未知,407,https://www.zhihu.com/people/wo-hui-lai-liao-76,1千万存银行，一年也有40万利息,3488712763,2024-05-06 03:39:51,34,532,18,我亲戚一小哥96年，父母双体制内，家里三套房。自己是山大的数学硕士，当时没毕业。有一次去看房他对我说，那里的售楼小姐姐好漂亮。不知道要什么样的优质的男孩才配得上她们。我说，那帮售姐。很多是没文化，家里有弟弟，农村，没房没车，穿个黑丝＋制服，没啥了不起的。他说这样啊！我说是啊。至于现在这样，男孩后面签约某行省里面总行，风投部门。在金融圈工作两年，比土木老哥还6。看见没，没进去社会的顶尖优质男，很有可能被小混混pua
654901594,4,发烧的茄子,男,205,https://www.zhihu.com/people/fa-shao-de-qie-zi-12,,3491673451,2024-05-09 11:13:29,4,217,4,舔狗破防了，胖猫舔到极致也满足不了捞女。捞女也破防了，看到谭竹捞女不用见面就能拿钱。
654901594,4,古烈,男,7745,https://www.zhihu.com/people/wang-jian-66-17,奥法骑士,3488270473,2024-05-05 13:19:48,35,617,39,因为这件事完全击穿了社会的道德底线。本来捞女净赚51万逼死舔狗已经够让人瞠目，结果外卖商家“发空包”更是逆天，更别提众多趁势而起的吃人血馒头的流量掮客，让一个悲剧性事件失去了起码的温情面，只剩下冰冷的利益算计。而且这个事件的参与者们，身份也并不特殊，只是你我身边最常见、数量最多的那类人：城乡平民、打工者、小业主等。他们所表现出的这种集体性、有意识的恶，不禁让人对当今社会善恶的分界感到困惑，以及对那些“勤劳善良”、“质朴纯真”、“重诺守信”的宣传感到怀疑。现代人很难知道春秋“礼崩乐坏”的社会风气是怎样的，但是以今度古，想来也不过如此了吧。另外，有人说这件事是为了给高速塌陷事故压热度，我觉得可能还真不是这样。因为我国的媒体从业者已经是被规训的特别温顺的一群人，基本上人人脑子里住着一个“老大哥”，再加上调查记者的凋零，像这种重大公共事件，上头不需要刻意压热度，媒体自己就会主动闭嘴等通稿。与此同时，媒体又需要流量和关注度，因此会自动寻找那些并不敏感的“花边新闻”加以热炒，只有这种时候媒体才会发挥自己的本职。所以，与其说是刻意拿A来压B，倒不如说传媒本身就放弃了对B的追逐，而将资源都倾斜到了A上，这才造成了非同一般的传播热度。
654901594,5,灵飞卿,男,1173,https://www.zhihu.com/people/john-kennedy-38,,3487268002,2024-05-06 12:44:08,59,426,18,男人就是深受传统观念束缚和性压抑的，在规训男性为婚恋付出巨大成本的大环境下，引起了广泛共情，胖猫一单20多一天15小时打单子，连打两年攒下50万给了女方，结果终究还是少了点恰好没得到女方。胖猫这要得到了女方，有了家庭和孩子，他这辈子能拍成惊悚片了
654901594,5,黑月,男,1504,https://www.zhihu.com/people/hei-yue-37-69,假如生活不够甜，就给自己来点盐。,3488820454,2024-05-06 05:11:58,115,789,47,因为胖猫事件，让我们看到了现实世界的荒诞，也让我们看到了人心险恶，人间如同地狱。我们可以看下胖猫事件，各个店家的回应:1.华莱士，发空包，当事员工已卷铺盖走人，门店店长被降级！2.德克士，发空包被外卖小哥曝光，随后小哥直播间被关，目前商家仍无回应。3.塔斯汀，送空气，客服回应:“正在核实处理，请相信塔斯汀”。4.牛约堡，发空包，自称只是“漏装”，已对涉事门店进行闭店解约，订单原价退款。5.朱小小，发空包，已被永久闭店，10倍退还空包订单。6.蜜雪冰城，送水，门店闭店整改，空包10倍金额退还，涉事员工道歉。7.茶百道，送水，相关员工被开除，订单金额10倍补偿，并以“胖猫”之名，捐助慈善款100万。8.麦当劳，实物加量配送，这起事件中唯一经得住考验的良心商家。如今，麦当劳已经接住了这泼天的富贵，各个门店人员爆满，生意火爆！
654901594,5,SeanMsky,未知,140,https://www.zhihu.com/people/seanmsky,无名造价员,3487103693,2024-05-04 08:11:16,18,388,23,我一个快近40岁的人都有感触。看到这个二十一岁的男孩到死还是舍不得吃顿好的。总觉得自己曾经也有过相似的经历。胖猫生前被一个大自己这么多岁的女性一直这么PUA及欺骗甚至榨干自己血汗。生后却被无良商家以空盒和白开水欺骗。换我遭这个罪，我都想着怎么报复回去。而胖猫却选择结束自己的生命。TMD全世界都在教男性如何去尊重和对待女性都可以闭嘴了！你们怎么不教教人应该怎么自爱才是真的！
654901594,5,小樂,女,274,https://www.zhihu.com/people/fang-dan-zhang-a-mi,对他仁慈就是对自己最大的残忍,3487995203,2024-05-05 07:45:18,115,621,27,一边教妹妹嘴甜点骗老男人给钱，一边自己被女生骗钱，真是绷不住了。
654901594,5,not today,男,624,https://www.zhihu.com/people/1231231241231,loser,3488901868,2024-05-06 06:12:58,78,311,17,我长相普通，家庭普通，标准普通人模板，迄今为止谈了四个对象，其中两个都是谭竹这种类型。按照这个比例，你就说离谱不嘛。自私+捞女+毫无同理心，这种快要逼近去看心理医生的人格，这国内到处都是。可以说是遥遥领先了。
654901594,6,也说,未知,256606,https://www.zhihu.com/people/allen-63-88,一二三聊职场，四五六谈感情。,3488761944,2024-05-06 04:24:31,63,385,27,因为每个人都从胖猫身上，看到了自己。它用一种爆裂残酷的方式，演绎了现代年轻人的梦想，又把它撕碎。在今天，越来越多的年轻人开始不再关心偶像、爱情、友情，一门心思专注搞钱。因为社会的真相一次又一次告诉他们，这个世界的底层逻辑，是你有没有钱。没有钱的人不配谈爱情，不配追偶像，不配搞社交。但是，大部分普通人又辗转在自己的困境中。他们没有煊赫的家庭，没有闪耀的学历，就是一个小镇青年，父母是老实巴交的普通人，有个疼爱自己的姐姐，只会打游戏，看动漫。胖猫几乎就是这个时代年轻人的缩影。但他用一种自己的方式破局，成就了现代青年的梦想。他没有赌比特币、没有搞灰产，就是靠着自己认真、勤劳的每日每夜代练游戏打单，挣着25元钱。蜗居在狭小的出租屋里，吃着12元的外卖，居然用两年时间，在21岁的年纪攒下了51多万的财富。这几乎是所有现代青年的逆袭梦想开局。现代版的“劳动致富”改变命运。按照剧情，接下来他应该是开始自己的创业，遇到属于他的爱情，用辛勤劳动创造的财富，为他们搭建一个幸福的家庭，过上人人羡慕的生活。这是时代留给底层阶级青年的，不多的、一条改变命运的路径。然而，在梦想刚刚起步的时候，就被现实用一种残酷的方式撕得粉碎。他自以为的爱情，只是另一个女性的“收入方式”；他没日没夜的打单，不过为了供养另一个女孩要走的红包；他消失的生命换来的就是一些陌生网友的祭奠，贡品还TMD是空包。现实就像是一幕欧亨利笔下的嘲讽黑色喜剧。坚持几年的勤劳致富的神话，不如女孩张口叫声“宝宝”。他自以为最珍贵的东西，在别人眼里弃之如敝屣。他用最青春的年华为之奋斗的一切，对别人来说就是买个包包、吃个宵夜。这个事件毁掉的不仅仅是一个默默无名年轻人的生命，而是戳穿了无数打工青年曾幻想过有一天能“勤劳致富”的美好梦想。原来，这个世界终究是脸皮够厚，心肠够黑的人才会赢。原来，这个世界上，底层小镇走出的青年哪怕有了钱，依旧不配拥有爱情和美好的人生。这才是网友们被触动、刚到愤怒的原因。他们从胖猫身上，看到了这个时代的疤痕，看到了时代下自己的无奈。作为底层青年，他们见惯了世界的残酷，也更能坚韧。但不代表就无动于衷，已经心如石头。他们觉得在今天这个讲究法制平等的时代，一个生命不应该被这样对待，但又有着一种无力感，不知道自己能做什么，要做什么。所以哪怕点一个“外卖祭品”这样明知道无意义的事情，也希望自己能有一些行动，来告慰死者的亡灵，也是安抚自己心中的那股不甘。这好似行为艺术的举动，有对胖猫的祭奠，也有对自己无能为力的告解。但他们发现直到胖猫死掉之后，他依旧还在被人消费。订单可能是空白，奶茶可能是白水。这个世界上的大部分人，依旧活在自己的蝇营狗苟里，根本不在乎在大城市的角落里，一个因为梦想破碎而死去的无名年轻人。所以他们感到出离的愤怒，愤怒过后，又是全身冰凉的无力感，不知道还能做些什么。就好像是鲁迅在《祝福》结尾，为祥林嫂所写的那一段：我在蒙胧中，又隐约听到远处的爆竹声联绵不断，似乎合成一天音响的浓云，夹着团团飞舞的雪花，拥抱了全市镇。我在这繁响的拥抱中，也懒散而且舒适，从白天以至初夜的疑虑，全给祝福的空气一扫而空了，只觉得天地圣众歆享了牲醴和香烟，都醉醺醺的在空中蹒跚，豫备给鲁镇的人们以无限的幸福。这不是“我”对祥林嫂的共情，这是“我”感受到时代悲剧后内心的共鸣。每个人都从这件事上，看到了自己曾经的天真，曾经的梦想，曾经淳朴，是如何被这个糟糕的世界教育，并蜕去的。我们没有受到类似的伤害，只因为遇到了更好的人，或者心早已变得更狠。所谓：盛世繁华，大国小家；爱情荼毒，生命如花；蝼蚁浮生，岁月如麻；斯人已逝，以水代茶。敬胖猫，敬你我，敬大家。关注也说，阅读更多有趣的思想。《愚公移山》中为什么愚公就认为他的子孙会按照他的意志一直移山？为什么胖猫事件无法让我产生共情？车里放个什么东西，既能防身，又不违法，看着还吓人的？
654901594,6,用户名被举报,未知,65,https://www.zhihu.com/people/eazy-32-42,乐子神在上，现在也只能做花火小姐的狗了。,3489791464,2024-05-07 19:40:51,26,315,24,这是一件可能永远改变中国男性婚恋思维的大事，所掀起的反思，将整个恋爱和婚姻的扭曲现实摊开到每个中国男性面前，金钱买不来爱情，金钱买不来恋爱关系，金钱买不来婚姻关系，从要请客吃饭，到索求节日礼物，到节日红包相互攀比，到彩礼攀比，到房车攀比。没有最贪，只有更贪，一步又一步合理化所有索取行为，违反者轻则道德绑架，重则口诛笔伐。就婚恋历史来讲，这件事可以计入史册的。如果自杀还无法让诸君警醒，那未来只会出现更加残暴的杀人事件了。而你可能就是那个被骗到倾家荡产而杀人的人。当有一天，“我不是胖猫”，成为你拒绝被过度索取的口号时，那将是这个事件最大的贡献了。大概就是这样：
654901594,6,盒子,女,871,https://www.zhihu.com/people/87-90-65-72-46,,3488897721,2024-05-09 05:58:36,22,257,12,这件事可能会跟南京彭宇案一样，成为一个标杆因为很多人年少无知都当过舔狗，因为年龄小，相信爱情，很容易带入但是要你命的真不多。感谢自媒体，男生真要睁眼看世界了。祖师爷也说了，钱是给女人看的，不是给女人花的。从舔狗变成拥有厚厚一沓开房记录的渣男，都是捞女们手把手教的，她们教你怎么拿捏人心多试几次你会发现商K或者找外围还要花钱，而且脏，但她们都是免费的，还是自愿的，每隔几个月换一个最大的成本是有时候开房需要自己花钱根本不需要你有房有车或者帅的惊为天人，不需要你给她们转账或消费，甚至不需要频繁的联系，几个月不联系，她们会自己找话题聊天不乏一些收入达到七位数或者硬件惊人的妹纸婚前谈几个女朋友不犯法吧，没有涉及任何经济利益有段时间，被相亲机构的红娘叫去客串高富帅男客户，于是你就能体验下，那些所谓的优秀女孩是怎么舔你的，公务员，空姐，白领，小主播，搞自媒体的，各行业的都有，这个纯粹是为了好玩。当然了，真要结婚的时候，婚检必须的，嫁妆不能比彩礼少。这是老家的习俗，希望你能尊重。是你们让男生睁眼看世界的。很多人都当过胖猫，只不过很多人走出来了，想明白了，也活明白了但胖猫没有走出来。很多人看到了曾经傻乎乎的自己。包括自己
654901594,6,ZergmanCc,未知,171,https://www.zhihu.com/people/yang-shu-94-93,好动不好静,3490906842,2024-05-07 20:59:24,81,297,16,现在人肉开盒已经把女主，女主妹妹，女主父母，甚至连女主爷爷都扒出来了。外网甚至还有出钱悬赏的。不知道这件事最后会有个什么结果
654901594,6,重生之大厂外包,女,391,https://www.zhihu.com/people/tuwlmz,,3488000954,2024-05-05 07:52:20,23,151,7,两年赚51万这个套路，不得不让我想起来快递员还是外卖四年百万的神话....加上滑坡死了几十个的事情，现在抖音刷十条能推送五条都是他的。你说背后没有推手我是不信的。
654901594,7,定之方中,男,3264,https://www.zhihu.com/people/hei-qia-qia-qia,资深光电研发工程师，历史地理天文爱好者。,3488276013,2024-05-05 13:27:41,9,201,12,有些人一直diss男性没有共情能力，一直diss没有boy help boy。你看现在这不就来了吗？如您所愿呐。其实互联网捞女案例不少，吃干抹净的案例也不少，但是胖猫这事实在是谭竹踢到了铁板了。因为能和胖猫共情的人，条件差不多的男性（刨除50万存款）太多了，尤其是这批男性刚好是互联网主力。你要说你欺负一个农民工，大多数农民都不会在网上发声，但是要欺负一个20多岁打游戏的穷屌丝，那抱歉，你算是踢到铁板了。以我多年混迹互联网游戏圈cos圈的吃瓜经历，其实这类事件并不少。像女主播吊着榜一大哥这种案例太多了，每个月都能听到一个瓜都属于正常的，我还听过最离谱的一个女陪其实是夫妻档，两口子一起做LOL陪玩，由男的来打游戏，女的来语音，吊着一个大哥将近一年狂捞上百万，期间大哥也通过点外卖的方式发现过女陪家有男性，但是最后被女陪以是亲哥哥的理由糊弄过去了，最后终于瞒不下去了，不过这钱大哥最终也没追究，原因无他，大哥有钱，几百万虽然肉疼但不至于倾家荡产。在这类捞女圈其实有一个不成文的规定，工具人是工具人，ATM是ATM，真正高段位的捞女会很注意给自己划个护城河，要捞就捞富二代老男人之类的，对于穷学生代打陪玩这种一般就是工具人，可以压榨他的劳动力，但是别压榨他的钱包。因此胖猫事件之所以反响如此之大，就是因为胖猫的身份刨除年入二十多万以外他其实就是一个纯屌丝，胖猫就是一个有一点游戏天赋的屌丝，除此之外没有什么令他人羡慕的地方，而正是这种仅有的天赋，他本来可以靠这个天赋实现阶层跃迁或者说稍微改变下自己的生活条件，但是因为碰到居心叵测之人，连老天爷给他仅剩的一点好处都要剥夺压榨。别看两年52万很多，但是前提是他租的是连电视空调都没有的民房，吃的是10块钱的外卖，工作强度是一年无休的每天将近20个小时的高强度，不要认为游戏代练是个很轻松的活，任何一件事当你把他当工作的时候就很难有乐趣了，国服万局的枯燥程度不亚于去流水线打螺丝。而胖猫相比其他代打来说的优势也仅仅是多赚一些钱而已，透支的其实是他的天赋和生命。如果他没遇到谭竹，不需要这么拼命赚钱，他的人生有很多选择：要么降低工作时间少赚一点够改善生活就好，要么可以去尝试参加电竞选拔或者当游戏主播将来能有更好地发展。可惜这一切没有如果。
