问题id,页码,答主昵称,答主性别,答主粉丝数,答主主页,答主签名,回答id,回答时间,评论数,点赞数,喜欢数,回答内容,tokenized_content,sentiment_probs,sentiment_label,TF-IDF Score,Document Index,Top Terms,topic_prob1,topic_prob2,topic_prob3,topic_prob4,topic_prob5,max_topic,cluster_label,named_entities,aspect_candidates
558551860,68,汉尼拔,男,1442,https://www.zhihu.com/people/xi-jian-17-81,我有铁板烧，你有前额叶吗,2728496511,2022-10-24 12:36:26,0,0,0,我希望能有一套关于成为父母时你必须达到的最低衡量标准穷可以，但钱以外的各方面必须及格，还得每季度抽查审核否则全部处死,"['希望', '一套', '成为', '父母', '时', '必须', '达到', '最低', '衡量标准', '穷', '钱', '以外', '方面', '必须', '及格', '每季度', '抽查', '审核', '处死']","[0.3323843777179718, 0.3359694480895996, 0.331646203994751]",Negative,3.400978964603744,337,"['必须', '审核', '最低', '以外', '一套']",0.728493819981064,0.014574001800336,0.0146592948286173,0.0146941934487912,0.2275786899411913,1,3,[],['others']
558551860,69,毛球,男,392,https://www.zhihu.com/people/wang-xiao-guang-frank,,2816085015,2022-12-26 00:43:30,2,4,3,深蓝色是完全废除死刑的https://files.deathpenaltyinfo.org/legacy/images/nations-dp-status-2018a.svg,"['深蓝色', '完全', '废除', '死刑', 'https', 'files', 'deathpenaltyinfo', 'org', 'legacy', 'images', 'nations', 'dp', 'status', '2018a', 'svg']","[0.3317466676235199, 0.33531653881073, 0.3329368233680725]",Negative,1.5682518812068345,338,"['完全', '废除', '死刑', '鼓吹', '大众']",0.0509487609834373,0.0500710475971771,0.7972800058916722,0.0503624367719518,0.0513377487557614,3,4,[],['human_rights_and_ethics']
558551860,69,燕子sxsxsx,女,3480,https://www.zhihu.com/people/ssysxsxsx,,2722240865,2022-10-19 18:12:23,0,0,0,您究竟是想问什么？您是想问为什么许多国家都废除了死刑？还是想问为什么我们中国公民谈及废除死刑一般总持反对态度？这两件事没有一点联系好吧！,"['究竟', '想', '问', '想', '问', '国家', '废除', '死刑', '想', '问', '中国', '公民', '谈及', '废除', '死刑', '总持', '反对', '态度', '两件事', '没有', '一点', '联系']","[0.33445918560028076, 0.33479321002960205, 0.3307476043701172]",Negative,3.485215571185046,339,"['问', '想', '究竟', '总持', '谈及']",0.0107380314271433,0.0106908761256565,0.9572466160563772,0.010660930046701,0.0106635463441219,3,4,"[('中国', 'GPE'), ('两', 'CARDINAL')]","['cultural_and_social_attitudes', 'human_rights_and_ethics', 'international_comparisons']"
558551860,69,Rosicrusion,未知,532,https://www.zhihu.com/people/rosicrusion,,2724740545,2022-10-21 13:48:03,0,1,0,因为死和生的差别确实大，以至于不仅是对被惩罚者，也是对一般民众，死刑确实可以作为一个可以接受的威胁。即对潜在的犯罪者来说，死刑的存在可以阻止他们试图犯罪，对民众来说，死刑的存在可以让人们有一个“至少我可以让犯罪者以死相抵”的慰藉。对于这个问题，我的暴论是，废死是可以的，毕竟死确实是无法挽回的，而且存在“死刑太温柔和迅速了，不能够深刻长久地警示其他潜在的犯罪者”。所以我建议，设定一个“剥夺人权”的刑罚代替死刑，即全方位无死角直播的强迫高强度劳动改造。比如说，可以学习大英帝国19世纪的先进经验，实行16小时工作制，监工允许使用鞭子等装备保证其工作效率。现在的问题是，根据某个监狱实验的结果，这种刑罚对于狱警来说是不道德的，会对他们的精神产生影响，所以需要等ai狱警这种不会有心理负担的得到应用后才有这样废死的可能。,"['死和生', '差别', '确实', '惩罚者', '民众', '死刑', '确实', '接受', '威胁', '潜在', '犯罪者', '死刑', '存在', '阻止', '试图', '犯罪', '民众', '死刑', '存在', '至少', '犯罪者', '以死', '相抵', '慰藉', '问题', '暴论', '废死', '毕竟', '死', '确实', '无法挽回', '存在', '死刑', '太', '温柔', '迅速', '不', '能够', '深刻', '长久', '警示', '潜在', '犯罪者', '建议', '设定', '剥夺', '人权', '刑罚', '代替', '死刑', '全方位', '死角', '直播', '强迫', '高强度', '劳动改造', '比如说', '学习', '大英帝国', '19', '世纪', '先进经验', '实行', '16', '小时', '工作制', '监工', '允许', '使用', '鞭子', '装备', '保证', '工作效率', '现在', '问题', '监狱', '实验', '这种', '刑罚', '狱警', '不道德', '会', '精神', '产生', '影响', '需要', 'ai', '狱警', '这种', '不会', '心理', '负担', '得到', '应用', '废死', '可能']","[0.32853397727012634, 0.33535486459732056, 0.3361111879348755]",Neutral,6.789181899279609,340,"['犯罪者', '确实', '存在', '潜在', '民众']",0.0767351262831258,0.0028710397123566,0.7458195452533753,0.0028753578506291,0.1716989309005131,3,4,"[('英', 'GPE'), ('19世纪', 'DATE'), ('16小时', 'TIME')]","['cultural_and_social_attitudes', 'crime_deterrence_and_public_safety', 'human_rights_and_ethics']"
558551860,69,大象无形,未知,64,https://www.zhihu.com/people/yi-xiao-gong-zuo-shi-59,机械设计、CNAS、体系工程师,3165579097,2023-08-14 19:35:05,0,0,3,要是没有死刑震慑。国外贩毒集团迟早会再次涌进国内，就这，我们前段时间处决外国毒贩他们还叨叨叨，这要是取消死刑。让我们纳税养一群毒贩在教育里好吃好喝吗？,"['没有', '死刑', '震慑', '国外', '贩毒集团', '迟早会', '再次', '涌进', '国内', '前段时间', '处决', '外国', '毒贩', '叨叨', '叨', '取消', '死刑', '纳税', '养', '一群', '毒贩', '教育', '好吃好喝']","[0.33224114775657654, 0.33554497361183167, 0.3322139084339142]",Negative,3.6641489916036,341,"['毒贩', '再次', '好吃好喝', '纳税', '养']",0.8400290261053587,0.0111744223829336,0.126371658544393,0.0111650357082797,0.0112598572590347,1,3,[],"['human_rights_and_ethics', 'international_comparisons']"
558551860,69,Summer,未知,192,https://www.zhihu.com/people/summer-43-50,电气攻城狮,2719772273,2022-10-18 04:21:08,0,6,0,一，借用替他答主的观点：我不光不赞成废除死刑，我还建议恢复凌迟和腰斩。二，什么人会同情死刑犯尤其是穷凶极恶的死刑犯？一种是程心，白左圣母；另一种潜意识里认为自己有可能犯罪后会受到死刑的惩罚，只有极少数是因为冤假错案而鸣不平的三，我有个暴论，如果当年经济犯罪/金融犯罪的死刑处罚废除，那么p2p爆雷/虚拟币骗局大概率不会再国内出现再次重申，冤假错案就是冤假错案，不是常态。谁搞出来的谁就要付代价，谁搞出来的，谁指使的谁就要付出对等的代价，哪怕是2换1。杀人偿命欠债还钱天经地义！！当罪犯决定结束他人生命（或者同样罪责，比如盖了楼烂尾了导致上千户居民无家可归，比如河南村镇银行卷款跑路，别人血本无归，比如p2p爆雷，导致的血本无归，比如裸贷高炮，逼人自杀）的时候他就失去了最为人的资格，这时候就不要谈什么人权了，你和我说生命无价，那被害人的生命是不是无价的？这时候谈罪犯的生命无价，被害者同意了吗？就因为死人不会说话吗？我们没有任何资格替被害人原谅罪犯，能原谅罪犯的只有被害者，我们只不过要求罪犯当着被害者的面获得原谅，至于他回不回得来，不在考虑范围之内，你先证明获得被害者本人原谅（非致死犯罪一样，你要获得每个人的谅解才行），我们在考虑把你接回来。谅解是第一步，接回来是第二步。第一步没完成，就不要谈第二步，毕竟不是空中楼阁。,"['借用', '答主', '观点', '不', '赞成', '废除', '死刑', '建议', '恢复', '凌迟', '腰斩', '二', '人会', '同情', '死刑犯', '尤其', '穷凶极恶', '死刑犯', '一种', '程心', '白', '左', '圣母', '一种', '潜意识', '认为', '可能', '犯罪', '会', '死刑', '惩罚', '极少数', '是因为', '冤假错案', '鸣不平', '三', '暴论', '当年', '经济犯罪', '金融', '犯罪', '死刑', '处罚', '废除', 'p2p', '爆雷', '虚拟', '币', '骗局', '概率', '不会', '国内', '出现', '再次', '重申', '冤假错案', '冤假错案', '常态', '搞', '付', '代价', '搞', '指使', '付出', '代价', '换', '杀人偿命', '欠债还钱', '天经地义', '罪犯', '决定', '结束', '生命', '同样', '罪责', '盖', '楼', '烂尾', '导致', '千户', '居民', '无家可归', '河南', '村镇', '银行', '卷款', '跑', '路', '血本无归', 'p2p', '爆雷', '导致', '血本无归', '裸贷', '高炮', '逼人', '自杀', '失去', '最为', '资格', '这时候', '不要', '谈', '人权', '说', '生命', '无价', '被害人', '生命', '是不是', '无价', '这时候', '谈', '罪犯', '生命', '无价', '被害者', '同意', '死人', '不会', '说话', '没有', '资格', '被害人', '原谅', '罪犯', '原谅', '罪犯', '被害者', '只不过', '要求', '罪犯', '被害者', '面', '获得', '原谅', '回', '不', '回得来', '不', '考虑', '范围', '之内', '先', '证明', '获得', '被害者', '原谅', '非', '致死', '犯罪', '获得', '每个', '谅解', '才行', '考虑', '接回来', '谅解', '第一步', '接回来', '第二步', '第一步', '没', '完成', '不要', '谈', '第二步', '毕竟', '空中楼阁']","[0.3295826315879822, 0.33608493208885193, 0.3343324363231659]",Negative,7.799470115894502,342,"['原谅', '被害者', '无价', '谈', '罪犯']",0.7377389768031498,0.1062327466985261,0.001660276269756,0.0382266035944736,0.1161413966340944,1,3,"[('二', 'CARDINAL'), ('三', 'CARDINAL'), ('2', 'CARDINAL'), ('2', 'CARDINAL'), ('1', 'CARDINAL'), ('杀人偿命欠债还钱', 'GPE'), ('上千', 'CARDINAL'), ('河南村镇银行', 'FAC'), ('2', 'CARDINAL'), ('第一', 'ORDINAL'), ('第二', 'ORDINAL'), ('第一', 'ORDINAL'), ('第二', 'ORDINAL')]","['crime_deterrence_and_public_safety', 'human_rights_and_ethics']"
558551860,70,换一个时空,未知,10317,https://www.zhihu.com/people/huan-yi-ge-shi-kong,,2721458751,2022-10-19 07:44:00,0,1,0,西方废除死刑的底层原因是一神宗教，生命是上帝给的，只有上帝有剥夺生命的权力，人没有。中国又不是一神宗教，所以废除死刑的理论有多远，滚多远。,"['西方', '废除', '死刑', '底层', '原因', '一神', '宗教', '生命', '上帝', '上帝', '剥夺', '生命', '权力', '没有', '中国', '一神', '宗教', '废除', '死刑', '理论', '有多远', '滚多远']","[0.3325933516025543, 0.33355554938316345, 0.33385103940963745]",Neutral,3.289681266591011,343,"['上帝', '宗教', '生命', '底层', '理论']",0.0106870618100779,0.0105922189717588,0.4051146634306355,0.0105715128445344,0.5630345429429933,5,0,"[('中国', 'GPE')]",['human_rights_and_ethics']
558551860,70,Kingbo770110,未知,115,https://www.zhihu.com/people/kingbo770110,,2725137158,2022-10-21 20:47:15,0,0,0,孩子啊…连“少数民族保护政策”都没了还谈这？你太小看我们的武德了,"['孩子', '少数民族', '保护', '政策', '没', '谈', '太小', '武德']","[0.33250927925109863, 0.33251264691352844, 0.33497804403305054]",Neutral,1.7243889960254233,344,"['政策', '孩子', '保护', '鼓吹', '大致']",0.314061631883522,0.0510888290723512,0.0509186322935799,0.5326150014356231,0.0513159053149237,4,1,[],['political_and_policy_factors']
558551860,70,知乎用户eqOX7A,女,1138,https://www.zhihu.com/people/su-xiao-23-99,,2999623952,2023-04-25 04:33:37,0,2,1,首先先将呼格吉勒图那类冤案排掉。死刑犯当初作案之时，如此胆大包天；归案受审之时，突然却怂了。真正干大事业的人应当活得潇潇洒洒，死的轰轰烈烈，如此贪生怕死之徒，岂干得了大事？“杀人偿命”杀人犯们又不是不懂，摆明就是知法犯法，现如今居然要对他们法外开恩，杀人不用偿命，岂不是某天心情不好就能拎把匕首到大街上抽取几名幸运群众捅成筛子？“好死不如赖活着”。无期徒刑，就算是终身监禁，也不如死刑更有震慑力。更何况，我国的无期徒刑甚至死缓，充其量也就是有期徒刑的2.0版，牢里蹲20年还能恢复自由身。当初他杀人时可曾顾及到受害者的求生欲？所以，法庭凭啥非得顾及他的求生欲。,"['先', '呼格', '吉勒', '图', '那类', '冤案', '排掉', '死刑犯', '当初', '作案', '时', '胆大包天', '归案', '受审', '时', '突然', '怂', '真正', '干大', '事业', '应当', '活', '潇潇洒洒', '死', '轰轰烈烈', '贪生怕死', '之徒', '岂', '干得了', '大事', '杀人偿命', '杀人犯', '不', '懂', '摆明', '知法犯法', '现如今', '居然', '法外', '开恩', '杀人', '不用', '偿命', '岂', '天', '心情', '不好', '拎', '匕首', '大街', '抽取', '几名', '幸运', '群众', '捅', '成', '筛子', '好死不如', '赖', '活着', '无期徒刑', '终身', '监禁', '死刑', '震慑力', '更何况', '我国', '无期徒刑', '死缓', '充其量', '有期徒刑', '20', '版', '牢里', '蹲', '20', '年', '恢复', '自由', '身', '当初', '杀人', '时', '顾及', '受害者', '求生欲', '法庭', '非得', '顾及', '求生欲']","[0.3279922306537628, 0.3369167447090149, 0.33509111404418945]",Negative,6.38571791349166,345,"['当初', '时', '20', '无期徒刑', '杀人']",0.926165758893614,0.0624646875443565,0.0037827148244993,0.0038130891760077,0.0037737495615226,1,3,"[('牢里蹲20年', 'PERSON')]","['human_rights_and_ethics', 'victim_rights_and_justice']"
558551860,70,哎呦吗呦,男,654,https://www.zhihu.com/people/ai-you-ma-you-58,兼职劝润师！,2724537171,2022-10-21 11:19:50,0,0,0,强盗、杀人犯都支持废死，现在的废死国家都是强盗起家的。,"['强盗', '杀人犯', '支持', '废死', '现在', '废死', '国家', '强盗', '起家']","[0.33340421319007874, 0.334818959236145, 0.33177685737609863]",Negative,2.1405828000366447,346,"['废死', '杀人犯', '现在', '支持', '国家']",0.6742617246299814,0.0287028052298859,0.2392409943063194,0.0287031084540344,0.0290913673797789,1,3,[],['international_comparisons']
558551860,70,匿名用户,男,0,https://www.zhihu.com/people/,,2795824754,2022-12-10 11:11:42,0,1,0,首先表面观点：我本人是支持废除死刑的。因为当今死刑太过人性化。以下为“我们中国公民谈及废除死刑，一般总持反对态度？”的猜测：start首先，中国人自古以死者为大。认为人的死亡，即是最大的惩罚，即人生的结束。其次，是由于我国是集体主义国家，多数公民认为将罪犯处死是对多数合法公民的一种保护，同时也是彰显了法律的威严，守法的重要性。end西方国家普遍为个人主义至上，个人权利神圣不可侵犯。其中生命权也是属于个人权利的一种。虽然他侵犯了别人的生命权，但并不意味着其他人可以借此来侵犯他的生命权。如果你因为他侵犯别人的生命权而侵犯他的生命权，那么你与他又有何异？屠龙者终成恶龙？这里并不是说他可以免于刑罚。相反，他将可能会受到相比起死刑更加严酷的刑罚，即精神刑罚。有一句话是这么说的：死并不可怕，最可怕的是求生不得求死不能。而如果将这句话应用于刑罚，那精神刑罚将是最合适的。精神刑罚在保障了罪犯的生命权的同时，也使其受到了应有的惩罚。例如将一名死刑犯关进一间密室，蒙上双眼，用刀背划过手腕，再放出水的滴答声。期间定时定量的喂与罪犯维持生命最基本的水与食物，通过大量的监测仪器，确保罪犯的生命体征，然后每日定时执行这项刑罚，那么其刑罚严酷程度将远远大于死刑。长久下去，罪犯的精神终将崩溃，而人的理性一旦崩溃，他与动物便再无不同。这样虽然没有剥夺他的生命权，但是其刑罚结果与死刑无异。目前我国的死刑多数为静脉注射死亡或者枪决，仅仅只是让罪犯付出了生命的代价，仅仅只是补偿了被害者与保护了其他无关的人。那么，被害人家属因被害人死亡而造成的精神打击又由谁来补偿？,"['表面', '观点', '支持', '废除', '死刑', '当今', '死刑', '太过', '人性化', '以下', '中国', '公民', '谈及', '废除', '死刑', '总持', '反对', '态度', '猜测', 'start', '中国', '自古', '死者', '认为', '死亡', '最大', '惩罚', '人生', '结束', '我国', '集体主义', '国家', '多数', '公民', '认为', '罪犯', '处死', '多数', '合法', '公民', '一种', '保护', '彰显', '法律', '威严', '守法', '重要性', 'end', '西方', '国家', '普遍', '个人主义', '至上', '个人', '权利', '神圣不可', '侵犯', '生命权', '属于', '个人', '权利', '一种', '侵犯', '生命权', '不', '意味着', '其他人', '借此', '侵犯', '生命权', '侵犯', '生命权', '侵犯', '生命权', '何异', '屠龙', '终成', '恶龙', '说', '免于', '刑罚', '相反', '可能', '会', '相比', '死刑', '更加', '严酷', '刑罚', '精神', '刑罚', '一句', '话', '说', '死', '不', '可怕', '可怕', '求生不得', '求死不能', '这句', '话', '应用', '刑罚', '精神', '刑罚', '最合适', '精神', '刑罚', '保障', '罪犯', '生命权', '应有', '惩罚', '一名', '死刑犯', '关进', '一间', '密室', '蒙', '双眼', '刀背', '划过', '手腕', '放出', '水', '滴答声', '期间', '定时', '定量', '罪犯', '维持', '生命', '基本', '水', '食物', '大量', '监测仪器', '确保', '罪犯', '生命', '体征', '每日', '定时', '执行', '这项', '刑罚', '刑罚', '严酷', '程度', '远远', '大于', '死刑', '长久', '下去', '罪犯', '精神', '终将', '崩溃', '理性', '崩溃', '动物', '便', '不同', '没有', '剥夺', '生命权', '刑罚', '死刑', '无异', '目前', '我国', '死刑', '多数', '静脉注射', '死亡', '枪决', '仅仅只是', '罪犯', '付出', '生命', '代价', '仅仅只是', '补偿', '被害者', '保护', '无关', '被害人', '家属', '被害人', '死亡', '造成', '精神', '打击', '由谁来', '补偿']","[0.32495591044425964, 0.3377542197704315, 0.3372899293899536]",Negative,7.564327045609554,347,"['刑罚', '生命权', '侵犯', '精神', '罪犯']",0.0013595744764126,0.0013608332533531,0.3680880933656086,0.001359428499598,0.6278320704050273,5,0,"[('中国', 'GPE'), ('中国人', 'NORP'), ('屠龙者', 'PERSON')]","['cultural_and_social_attitudes', 'legal_and_judicial_system', 'human_rights_and_ethics', 'international_comparisons']"
558551860,71,奇迹之鹅,男,688,https://www.zhihu.com/people/huang-jie-hao-60,看你们装逼我很快乐,2722444795,2022-10-20 03:21:26,0,2,1,几个痞子，半夜溜进你家把你绑起来，在你面前用残忍的手段把你儿子杀了，妻子轮j后折磨死了，你苟且活下来了。后来警察抓到人，法庭上痞子哈哈大笑，说你儿子死前喊得好听，妻子很润，你这时候冷静地说，不能用死刑，这是不文明的。,"['几个', '痞子', '半夜', '溜进', '你家', '绑起来', '面前', '残忍', '手段', '儿子', '杀', '妻子', '轮', 'j', '折磨', '死', '苟且', '活', '下来', '后来', '警察', '抓到', '法庭', '痞子', '哈哈大笑', '说', '儿子', '死前', '喊', '好听', '妻子', '很润', '这时候', '冷静', '地说', '不能', '死刑', '不', '文明']","[0.3315105140209198, 0.3370637893676758, 0.33142566680908203]",Negative,4.654893898078694,348,"['儿子', '妻子', '冷静', '你家', '轮']",0.1635116795718132,0.8151167853042879,0.0071104617738097,0.0071258048218641,0.0071352685282251,2,2,"[('半夜', 'TIME')]",['human_rights_and_ethics']
558551860,71,清凉油大侠,男,1552,https://www.zhihu.com/people/qing-liang-you-da-xia,计算机程序工人（你要是害怕我，可以拉黑我来逃避）,2729757467,2022-10-25 10:19:06,0,0,0,为什么好多网红都能吃屎，而一些人谈及吃屎，一般总持反对态度？因为脑子正常的人不吃屎。脑子正常的国家也不废死刑。,"['好多', '网红', '吃屎', '谈及', '吃屎', '总持', '反对', '态度', '脑子', '正常', '不', '吃屎', '脑子', '正常', '国家', '不', '废', '死刑']","[0.33073002099990845, 0.3367408514022827, 0.33252909779548645]",Negative,2.883882047737907,349,"['脑子', '正常', '不废', '好多', '总持']",0.0147428829244095,0.0143356500074777,0.9419731214689104,0.0144851970517268,0.0144631485474753,3,4,[],"['cultural_and_social_attitudes', 'human_rights_and_ethics', 'international_comparisons']"
558551860,71,绯村剑心,男,460,https://www.zhihu.com/people/fei-cun-jian-xin-32-78,IT,2722215010,2022-10-19 17:47:20,0,2,0,为什么西方国家废除死刑 因为政客们怕被反对党清算嘛为什么我国不废死刑 我国一党执政啊,"['西方', '国家', '废除', '死刑', '政客', '怕', '反对党', '清算', '我国', '不废', '死刑', '我国', '党执政']","[0.33072999119758606, 0.33532288670539856, 0.3339470624923706]",Negative,2.6024039750988184,350,"['我国', '不废', '政客', '怕', '西方']",0.2258871907223234,0.0184734515944287,0.7172540938278439,0.019852156681066,0.0185331071743378,3,4,[],"['human_rights_and_ethics', 'international_comparisons']"
558551860,71,局外者,未知,54,https://www.zhihu.com/people/ju-wai-zhe-80,苦逼,2722620003,2022-10-20 05:31:05,0,0,0,没有死刑，对于有权有势的人来说成本更低甚至是花点手段就能够出来，毕竟普通人不可能关注到每个无期徒刑，到时候出来换个身份也可以继续作孽，无期变有期，有期变短期的事情还少吗？死刑才是震慑所有人的最低限的做法,"['没有', '死刑', '有权有势', '成本', '低', '花点', '手段', '能够', '毕竟', '普通人', '不', '可能', '关注', '每个', '无期徒刑', '到时候', '换个', '身份', '继续', '作孽', '无期', '变有期', '有期', '变', '短期', '事情', '还少', '死刑', '震慑', '所有人', '最低限', '做法']","[0.332730770111084, 0.33695727586746216, 0.33031195402145386]",Negative,4.841821133091518,351,"['身份', '成本低', '有权有势', '换个', '关注']",0.9697196444693008,0.0074763945455486,0.0075410362984725,0.00766469447881,0.0075982302078676,1,3,[],['human_rights_and_ethics']
558551860,71,药罐子,女,3080,https://www.zhihu.com/people/dundundunhaaaaa,还是放下助人情结，笑看他人命运好。,2722632846,2022-10-20 05:38:49,0,1,0,有些人，看见头猪被杀就要天天劝人吃素，谁不吃素谁就是没有人性。怎么看杀人之后又要反过来做呢？,"['看见', '头猪', '杀', '天天', '劝人', '吃素', '不', '吃素', '没有', '人性', '杀人', '之后', '做']","[0.3331567347049713, 0.3347542881965637, 0.3320888876914978]",Negative,2.864401417612151,352,"['看见', '天天', '人性', '之后', '做']",0.0207189751876105,0.020514423878289,0.0202669811186601,0.9180525415461244,0.020447078269316,4,1,[],['others']
558551860,72,Totachi200,男,737,https://www.zhihu.com/people/dong-lai-tu-ji-zhe,普通的工人阶层，如此而已,2719232651,2022-10-17 14:19:57,0,0,0,拥有死刑事实上是对潜在的加害者好，让人三思而后行，从而达到减少由于激情杀人导致命案发生的目的。恶人杀人而不抵命，在我国的道德观里算得上是很恐怖的一件事。,"['拥有', '死刑', '事实上', '潜在', '加害者', '三思而后行', '达到', '减少', '激情', '杀人', '导致', '命案', '发生', '目的', '恶人', '杀人', '不', '抵命', '我国', '道德观', '里算', '恐怖', '一件', '事']","[0.3323577046394348, 0.33696454763412476, 0.33067771792411804]",Negative,4.205713878394568,353,"['杀人', '命案', '抵命', '恐怖', '一件']",0.6904923118075423,0.0096013723526164,0.0098562283956466,0.0097165784479718,0.2803335089962227,1,3,"[('三思而后行', 'CARDINAL')]","['cultural_and_social_attitudes', 'human_rights_and_ethics']"
558551860,72,人生苦旅,未知,67,https://www.zhihu.com/people/can-lan-qi-yue,浑浑噩噩二十年,2745067815,2022-11-05 03:36:27,0,0,0,死刑是不人道的，文明的进步必定会推进废死，但反过来并不成立，废死并不会推进文明的进步。,"['死刑', '不人道', '文明', '进步', '必定会', '推进', '废死', '不', '成立', '废死', '不会', '推进', '文明', '进步']","[0.33414363861083984, 0.3328782320022583, 0.33297812938690186]",Positive,2.577274408869123,354,"['推进', '进步', '文明', '成立', '不人道']",0.9414682712649726,0.0143359227496399,0.0147308645446852,0.0146255249890872,0.014839416451615,1,3,[],['human_rights_and_ethics']
558551860,72,浪遏飞舟,男,240,https://www.zhihu.com/people/ao-gu-si-du-kai-sa-zhong-sheng,生活不会像你想象的那么好，但也不会像你想象的那么糟,2724312998,2022-10-21 08:55:59,1,2,0,因为东西方文明有差异世界上不仅仅只有英语一种语言，“外国”也不仅仅只是一个国家杀人偿命，天经地义，这是中国人固有的观念这有什么好比较的呢？一些国家或地区大麻还是合法的呢，妓女也是合法的，怎么了，关我屁事能确凿犯下足以致死的罪行，这种人留着他干嘛？浪费粮食吗？,"['东西方', '文明', '差异', '世界', '不仅仅', '英语', '一种', '语言', '外国', '不仅仅', '国家', '杀人偿命', '天经地义', '这是', '中国', '固有', '观念', '这有', '比较', '国家', '地区', '大麻', '合法', '妓女', '合法', '关', '屁事', '确凿', '犯下', '足以', '致死', '罪行', '这种', '人留', '干嘛', '浪费', '粮食']","[0.3318403661251068, 0.336412250995636, 0.33174729347229004]",Negative,4.865746735688625,355,"['不仅仅', '合法', '固有', '大麻', '屁事']",0.0067510419295276,0.3484830684527989,0.2395185805527866,0.006518309699866,0.3987289993650207,5,0,"[('英语', 'LANGUAGE'), ('中国人', 'NORP')]","['cultural_and_social_attitudes', 'international_comparisons']"
558551860,72,三十而立,未知,94,https://www.zhihu.com/people/xsk-12,,2720729305,2022-10-18 16:02:40,0,0,0,杀人偿命，欠债还钱，这是中国人心目中最传统的观念啊。而且你都被判死刑了，大概率是直接或者间接搞死了人吧,"['杀人偿命', '欠债还钱', '这是', '中国', '心目', '中', '传统', '观念', '被判', '死刑', '概率', '直接', '间接', '搞', '死']","[0.33091607689857483, 0.33569151163101196, 0.3333924114704132]",Negative,3.191756946672885,356,"['概率', '搞', '直接', '被判', '这是']",0.5048398744204904,0.4444585379317055,0.0170658065189742,0.0167756476265721,0.0168601335022577,1,3,"[('中国人', 'NORP')]","['cultural_and_social_attitudes', 'human_rights_and_ethics']"
558551860,72,liyonggame,男,735,https://www.zhihu.com/people/liyonggame,谣言止于智者，科学对待生活,2719716304,2022-10-18 03:34:21,0,0,0,因为法律的作用已经是滞后的，不溯及以往，只对现行证据确凿的罪行进行惩处。恶性犯罪得不到应有的惩处会带来什么后果？当然是法律失去其威慑力。,"['法律', '作用', '已经', '滞后', '不溯', '以往', '现行', '证据确凿', '罪行', '进行', '惩处', '恶性', '犯罪', '得不到', '应有', '惩处', '会', '带来', '后果', '法律', '失去', '威慑力']","[0.33127859234809875, 0.3373814821243286, 0.33133992552757263]",Negative,3.700131909037717,357,"['惩处', '得不到', '现行', '应有', '法律']",0.0106643053221401,0.010582278127929,0.0107333960349383,0.0105677541564338,0.9574522663585584,5,0,[],"['legal_and_judicial_system', 'crime_deterrence_and_public_safety']"
558551860,73,曼殊,男,800,https://www.zhihu.com/people/hao-chen-xiao-69,,2744209748,2022-11-04 09:45:11,0,0,0,主要是欧美人受基督教影响，认为人的生命是上帝赐予的，人和国家无法代替上帝剥夺人的生命。对于中国人来说，神明不能主持公道，那就一边玩去，换个能主持公道的来当神。,"['主要', '欧美人', '受', '基督教', '影响', '认为', '生命', '上帝', '赐予', '国家', '无法', '代替', '上帝', '剥夺', '生命', '中国', '神明', '不能', '主持公道', '一边', '玩去', '换个', '主持公道', '当神']","[0.3323828876018524, 0.3357563614845276, 0.33186075091362]",Negative,3.639577701297324,358,"['上帝', '生命', '换个', '一边', '代替']",0.0112785386717672,0.089489179137257,0.2105764931428086,0.0111619924900408,0.6774937965581264,5,0,"[('欧美人', 'GPE'), ('基督教', 'ORG'), ('中国人', 'NORP')]",['international_comparisons']
558551860,73,babyquant,男,117009,https://www.zhihu.com/people/babyquant,Progressive Liberal,2809232420,2022-12-20 11:25:27,1,5,3,现在法学精英总是有点高高在上，如果你说是基础数学、理论物理这么高深莫测的也就算了，但法律问题都是与生活息息相关的，但法律精英却子女想着垄断话语权，相当于他们指导别人如何生活，这才是最可怕的。当然，法律精英也有支持死刑和反对死刑的。我觉得理由来来去去就那些，可以都拿出来说，给人民投票决定，而不是法律精英内部讨论决定，或者高级领导讨论决定，这才是关键。,"['现在', '法学', '精英', '总是', '有点', '高高在上', '说', '基础', '数学', '理论物理', '高深莫测', '法律', '问题', '生活', '息息相关', '法律', '精英', '子女', '想着', '垄断', '话语权', '相当于', '指导', '生活', '这才', '可怕', '法律', '精英', '支持', '死刑', '反对', '死刑', '觉得', '理由', '来来去去', '拿出', '人民', '投票决定', '法律', '精英', '内部', '讨论', '决定', '高级', '领导', '讨论', '决定', '这才', '关键']","[0.33375412225723267, 0.33877843618392944, 0.3274673819541931]",Negative,4.532093088847096,359,"['精英', '法律', '这才', '讨论', '生活']",0.0051624632088665,0.0050823913016323,0.0051766004254538,0.4933316570561327,0.4912468880079146,4,1,[],"['legal_and_judicial_system', 'human_rights_and_ethics']"
