问题id,页码,答主昵称,答主性别,答主粉丝数,答主主页,答主签名,回答id,回答时间,评论数,点赞数,喜欢数,回答内容
291754807,3,匿名用户,男,0,https://www.zhihu.com/people/,,2786535612,2023-02-04 14:36:19,1239,14768,1613,三甲血液科小护士一名，一个领导的爸爸，白血病晚期，每次进来就疯狂输血，因为造血功能低下，红细胞没几天就得输一次，输过人好一点出院，每个月几乎住2次院，每次住院保守8u红细胞，相当于1600ml红细胞，有时候血小板太低也要输血小板，血小板保质期很短，基本都是当天献完当天用，但是血液科其他病人也需要输注，输给他其他人就没了。我解释一下评论区相关问题，输血要钱的，一单位红细胞大概350左右，不符合医保也报销不了，他家有钱，白蛋白低输注白蛋白也没有走医保，外面药店买的，我不知道其他地方输血怎么样，但是我们科室血色素危急值病人想输红细胞是都能输到的，没有说需要家属去献血了才能输，只有在报销上家属献血了才给报销（具体报销我也也不清楚），还有输注血小板一样要等的，因为血小板保质期太短了，都是当天有人献完当天就全部用完的。我回答也没提到普通人想输也输不到，对于我们医院我们科室的普通病人是能输注到红细胞的，不需要有家属献血。我们这边公务员报销比例真的很高，95%以上，我们医院很早就开始搞床边结账，都是我们护士给结账，一般普通人医保报销比例只在50-60%左右，我好几次结账，公务员退休的一次住院花个1w多，自费竟然只要十几块，我都惊呆了，但是对于他这个输血报销比例怎么样我不清楚，医保太复杂了。跟进一下情况，这个病人的儿子是我们医院分院院长，病人快不行了，拒绝任何治疗，但是家属死都不放弃，还要给他穿PICC治疗（外周静脉已经基本都穿刺不了），给病人量个体温都不让，我觉得还是蛮恐怖的，想死死不了，拼命输血用药，那个院长还说 ，还要抢救的，不胸外按压，但是气管插管和除颤都要（但是心脏停了发生室颤了只除颤没什么意义，要和胸外按压一起才能让心脏恢复跳动），而且气管插管非常难受（可以想象一下一点水呛到气管里都多难受，何况一根和奶茶吸管差不多粗的管子插到气管里），这个病人根本耐受不了镇静药和持续的止痛药输注（会导致血压低和呼吸抑制），所以在抢救过程中他不能一下子死掉是非常痛苦的。前天白天这个病人刚走了，他死之前非常痛苦，癌痛明显，嚎叫了一晚上，因为怕他呼吸抑制，都没有上阿片类止痛药，只给他用了曲马多，白天生命体征下降了还给他用药抢救了，但还是走了今天偷偷听到其他同事说他是吸血鬼。。。评论区里一半以上的回复都被系统删了，我都看不到再追更一点，现在医院里血荒，住院患者想要输血全要家属去献血后血库才给血，但是领导想要输血就还有血。我前几天刚献了300ml的全血，希望能用在能得到救助的人身上。
291754807,3,Dantalian,未知,32,https://www.zhihu.com/people/zhu-ying-qi-43,,3227997715,2023-09-26 19:37:46,126,5024,709,我同学的小姨的了绝症，本来已经决定器官捐献，但是一群看似公益组织的人就像鲁迅小说里拿着馒头等待革命烈士鲜血的浑身黑色的人一般，恨不得下一刻就要生啖其肉。当时把我同学他妈就惹艹了，直接说不捐了，最drama的就是这群人看到煮熟的鸭子飞了，还在医院楼道里骂街，当时只觉得这群打着爱心旗号的人，简直连畜生都不如。至于我捐不捐献，经过这件事，我就是把自己弥留的器官剁了喂狗，我也不会给这帮人拿去致富。
291754807,4,顾相忘,女,1260,https://www.zhihu.com/people/liang-yan-49-75,文能提笔安天下，武能上马定乾坤,2791640568,2022-12-07 12:15:23,1103,33058,4164,罗翔老师举过一个例子，如果有人买你一颗肾，你会不会卖？你说：我不卖那人说：我出500万，外加深圳两套房，就要你一颗肾，你卖不卖？那这个时候可能就要考虑一下了一旦器官可以交易，那是你生前给还是死后给，大概率是由不得你的毕竟，你不能肯定自己什么时候走，但是“需要”的人肯定等不到你自然走。
291754807,4,雷火丰与猫鼠兔,男,17481,https://www.zhihu.com/people/wang-jing-lue-66-9,这个月要把播放量提高到100万！！！,2772408360,2022-11-24 05:53:59,92,4010,474,其实，反对的不是器官捐献，而是被自愿捐献。你从小到大的捐款都是自愿的吗？
291754807,4,一条大咸鱼,男,3477,https://www.zhihu.com/people/yitiao-da-xian-yu-82-52,这个世界离开我们就是世界末日,2773557042,2022-11-25 01:30:24,219,7504,882,2017年国际权威学术期刊《国际肝杂志》（Liver International）决定，撤销浙江大学第一附属主任医师郑树森等人在线发表的一篇与肝移植有关的论文，并或将终身禁发该论文作者的论文。该期刊主编Mario Mondelli回应称：“撤稿原因并非论文数据造假，而是缺少563例肝移植器官来源的伦理证明。”被撤论文将刊登于下一期该期刊，同时杂志还将发表由编辑、出版商，及相关通讯员写就得一篇解释性文本。我就搬运一个新闻，应该没事儿吧。
291754807,4,曾焱,男,5362,https://www.zhihu.com/people/ceng-shao-ming-18,,2775515032,2022-11-26 07:18:36,152,5427,856,我举三个案例：1.上海小红楼案件。2.南昌非法买卖器官案。3.新河县卖肾事件。可以百度一下这三个案例，你们会大开眼界的。小红楼是2020年的，新河县是2018年作案到2020年判决。假设案例1里的人不是搞小红楼而是去搞案例2和案例3的勾当，你们猜会怎么样？而现在最重要的是没人保证不了，这只是假设。
291754807,4,敬业湖,男,4248,https://www.zhihu.com/people/jing-ye-hu-60,,2771062001,2022-11-23 08:02:50,190,5401,613,这都不是装不装外国友人了，而是装火星人了。以前有个报到，就是一个男孩子脑瘤快不行了，不过其他器官十分好。于是人没死，器官就预订好了。时不时有不明人士过来问情况
291754807,5,随心自在,未知,76,https://www.zhihu.com/people/xia-guang-hui-46,,3196721438,2023-09-04 11:50:35,40,3543,632,VlP病房能躺一年的主，不是有势的流氓就是有权的强盗，医院会救坏人恶人，但不会救穷人。
291754807,5,讲点别的,未知,763,https://www.zhihu.com/people/wei-da-de-meng-meng-3,多思考还是有用的,2778155877,2022-11-28 05:33:41,76,3284,454,因为除了眼角膜以外，主要的器官移植都需要提供者属于准活人的范畴意思就是在你快死将死时取走你的器官才能保证质量如果你还有救呢所以不要考验人性真的不要考验
291754807,5,ciel,男,1056,https://www.zhihu.com/people/ciel-15-60,煤炭业务员，吃货，胶佬，铲屎官，电脑白痴。,2738233692,2022-10-31 11:17:19,155,4479,495,活人都有可能被杀了割器官。人都死了他们敢干什么我都不敢想。如何看待安徽一死者肝肾被假捐献，医生涉嫌非法器官买卖?还有这个搜索行唐县 仝革飞
291754807,5,疯子,男,1363,https://www.zhihu.com/people/feng-zi-29-83,一个理论和实践都缺乏的伪毛左分子......,2796913349,2022-12-11 09:23:29,124,4798,634,富贵的儿子叫有庆，血型正好和分娩的县长女人血型一致。为了挽救县长女人的生命，县医院的医生在有庆的身上抽走了大量的血，血液抽干的有庆最终不治身亡。抽一点血就抽一点，医院里的人为了救县长女人的命，一抽上我儿子的血就不停了。抽着抽着有庆的脸就白了，他还硬挺着不说，后来连嘴唇也白了，他才哆嗦着说：“我头晕。”抽血的人对他说：“抽血都头晕。”那时候有庆已经不行了，可出来个医生说血还不够用。抽血的是个乌龟王八蛋，把我儿子的血差不多都抽干了。有庆嘴唇都青了，他还不住手，等到有庆脑袋一歪摔在地上，那人才慌了，去叫来医生，医生蹲在地上拿听筒听了听说：“心跳都没了。”医生也没怎么当会事，只是骂了一声抽血的：“你真是胡闹。”就跑进产房去救县长的女人了。[1]
291754807,5,大雨落幽燕,男,5042,https://www.zhihu.com/people/wang-bao-ya-97,就是个带货的！,3342146136,2023-12-31 04:42:24,228,6156,950,骨髓捐献这个事情伟大不？但是在受捐者眼里，你是不是人都不一定。2011年云南女大学生捐髓救人，中途“弃捐”遭网暴。——这个案件在央视平反了，可以去看。我承认大多数受捐者是感恩的，但是面对高昂的费用，不少受捐者认为是自己花钱买的。更新：现在有网友爆料，有学校组织学生签署捐献器官。这黑手都已经伸向学生了。学生是未成年人，有些人越过家长监护人，让未成年得学生签署。这些家长千万要注意。国外有个电影，富豪出钱每年给学校免费体检。目的就是找跟自己匹配得学生，然后需要得时候，制造意外，获得学生”捐献得“器官，年轻得器官。希望这永远是电影。2011年云南女大学生捐髓救人，冒着生命危险，为江苏昆山一患者捐献。第一次抽骨髓，医院仪器发生故障，女孩子看着自己的血液不能输回自己身体。云南女大学生李春玲躺在医院的病床上，眼看着自己的血液从体内缓缓流出，再通过导管流入血细胞分离机，突然机器出现故障，血液不能输入回自己身体。第一次抽取了李春玲的干细胞，医院觉得不够。要求李春玲再捐献一次。由于第一次的机械故障，差点要了李春玲的命，惊出一身冷汗的李春玲，和家人商量后。要求医院保证自己的生命安全，并要红十字会道歉做出安全保证。拿出5万块钱做保证。否则拒绝捐献。令人作呕的事情发生了，云南红十字会以及病人医院故意泄露了李春玲家人信息给媒体，并且造谣说李春玲“弃捐”；“中途反悔，你算个什么东西？我儿子要是死了，你就是杀人凶手！”家属的辱骂声随之而来，网暴也纷纷而至。甚至动用媒体，网暴道德绑架李春玲。李春玲及家属看到此情景，这完全是威胁。拒绝二次捐赠。后来医院用李春玲第一次捐赠的量，治好了病人。后来红十字会领导骂李春玲算什么东西。不但故意把李春玲的隐私信息透露给媒体发布到网上。而且将李春玲的捐赠记录全部抹掉，李春玲在骨髓库的信息全部删除。这个事件，直到央视采访才还原了真相。有一位护士说，那些高级病房里的人，都已经没治疗的必要了，每天还要用几十个人的血来养着，给他用。而那些普通病房的病人，用血却要掏钱。而发生了不少，献血证好多本，家人要用血还要自己掏钱买。有熊猫血的人，登记后，不停有人打电话要求他去献血，也不管他已经献血了几次。鲜血、捐骨髓，是利国利民了，还是利了某些特权阶层？利国利民肯定是有的，但是后者的滥用，才是大家反感讨厌的根本。更不要说器官捐献了；万一有人想要你器官的时候，你还好好活着，你觉得你会不会意外死亡。如果说这个世界是公平的，没有坏人，没有特权阶层，刑能够上士大夫；相信没有人会反对！对于器官捐献，只能呵呵，特权肯定不反对。
291754807,6,匹夫五步,未知,1214,https://www.zhihu.com/people/pi-fu-wu-bu,不为帝王唱赞歌,2856559726,2023-07-03 07:02:22,1,2967,369,领导喜欢吃某地产的特色蔬菜，什么都不用说，底下的狗腿子就能发挥主观能动性，想领导之所想急领导之所急，跑去把那儿地儿圈起来作为特供菜园。很难想象如果领导需要换器官了他们又会做出什么事来。
291754807,6,阿波,男,3707,https://www.zhihu.com/people/a-bo-66-46,我是老猫，我祝你觉醒,3385764569,2024-03-20 07:33:52,207,3218,279,13岁，遭霸凌，脑死亡，捐献器官一条龙下面有个人留言，害怕这会成为一个产业有钱人获得了鲜嫩的器官，医生和孩子父母赚到了钱。只有孩子，生前遭受霸凌没有人帮他，死了也没有全尸，只能安慰自己，自己的一部分，在别人的身体里获得了新生。
291754807,6,匿名用户,男,0,https://www.zhihu.com/people/,,2785682325,2022-12-16 09:33:18,37,2109,272,记得我国是不允许买卖象牙制品的，原因是为了保护野象，连死去的野象象牙都不能割下来。或许有人会问，“野象已经死了，象牙不取走不会很浪费”？因为如果野象死后取走象牙合法化，那么一旦有人相中某只大象那对象牙，那头大象可能很快就会去世？
291754807,6,棠村,男,5699,https://www.zhihu.com/people/ding-bai-ren,没有统战价值的人生不值得一过。,2843462407,2023-01-17 01:38:56,75,3833,665,中国之前器官移植数字远大于器官捐献数。你细品。
291754807,6,嫩韭菜,未知,119,https://www.zhihu.com/people/xiao-dou-zi-53-56,,2914476937,2023-02-28 05:25:13,233,6184,709,国际权威学术期刊《国际肝杂志》，由于作者无法提供563例肝脏移植的器官来源符合道德伦理的证明，该杂志决定撤销浙江大学第一附属医院郑树森院士等人2016年10月在网上发表的论文，并终身禁止发表浙江大学郑树森院士的论文。
291754807,7,Kepler-452b,未知,44,https://www.zhihu.com/people/kepler-452b-64,,3212278238,2023-09-15 08:57:17,43,2804,550,打个比方，你的小孩得了绝症，自愿捐献器官，隔壁床的小孩正好需要也匹配，他的家属只希望你的小孩早点si
291754807,7,知乎用户,男,972,https://www.zhihu.com/people/,,3335980991,2023-12-23 11:32:57,71,1795,215,        浙江大学第一附属医院主任医生郑树森等人发表的一篇与肝移植有关的论文被国际权威学术期刊《国际肝杂志》撤销，理由是“论文中有563例肝移植器官不能说明来源”【563例肝移植器官不能说明来源】！自己体会吧。
291754807,7,匿名用户,男,0,https://www.zhihu.com/people/,,2761858789,2022-12-05 12:11:45,52,3240,392,就别装外宾了，做了那么久人还不知道那些动物是什么货色吗？活着的时候就被人类设计的制度不断压榨了，死后还想不放过我身体发肤，受之父母该哪里来的哪里去我宁愿变成骨灰，撒向大海，也不想有人能够亵渎我的尸体还有希望所有希望鼓励他人遗体捐赠的人，把你们遗体捐赠的志愿卡先发出来，己所不欲勿施于人
291754807,7,沧海无寂,未知,932,https://www.zhihu.com/people/cang-hai-wu-ji-44,不知道要干什么,2041998953,2022-11-15 16:48:18,698,8106,1477,很多人说没看懂，不好意思，说到这件事一定会语无伦次，我没办法平静的去叙述，也不想重新看一遍自己写过的东西。在这里捋一下事情过程点。1.三甲医院的ICU主任告诉我们病人已经脑死亡没救了（这个后来看起来并不是真的）2.这个主任给家属指条路，并暗示现在的主治不想告诉你，他自己是好心提点。捐献器官。说他能联系到积水潭医院抢救，条件是抢救不过来要捐献器官，不但给报销本次住院的费用，还能给家属一笔钱。但如果抢救回来，所有费用家属拿。这时候，家属商量认为已经没机会了还不如赌一把，如果人能回来，认了花钱。再不济，把住院的几十万借款还上，别让上学的孩子背一身债。后来就有人和家属联系具体事宜，包括说了一个钱数，其实也不是那么多，小几十万。但家属主要冲着抢救机会去的，反复强调必须先抢救，对方回复肯定会先抢救。3.主任联系了个黑救护车，暗示我们必须背着其他医生，不然他难做。承诺的救护车上的设备很好，其实什么也没有。中间我们跟病人说话，病人是有意识的。但在ICU 探视时间短，家属并没有看出来。4.人拉到北京，说积水潭没床位了，病人情况不好只能临时先找个医院ICU 住进去。5.其实根本就没有积水潭这个事情.，不过是骗我们过去的幌子，去的医院就是黑产业链一部分。6.送进icu，家属就不让见了。最后说，救不回来，其实那个医院还不如我这的三甲医院，根本没有条件抢救。只不过维持生命，等待配型，以及配型成功的人准备好手术。7.这期间就是说病人器官情况不好，很多不能用，原来说的钱不能给了，只能给差不多一半。就是闲鱼到手刀那样，最后也是这样给的。讲的比较简略，可是本想着是赌一把能不能救回来的，结果在亲人的命上被骗了，过程充斥着撕心裂肺的无能为力。～～～～～～～～～～～～～如果不是太穷，意外伤害的病人家属，如果主治医生跟你谈钱谈捐赠时候，不要捐赠，不要捐赠，不要捐赠！条件允许，赶紧换一家医院！想给家人减轻负担，连这个也可能做不到。讲个亲历的器官捐献吧，没经历之前，我也是赞成的。先上结论，器官捐献已经成了当地黑心医生和北京黑心医院的产业链。一般是当地医院某科主任找车祸的穷人家的家属，说当地医疗条件不好，已经没办法了，送去北京积水潭之类的大医院试试。没钱不要紧，如果人抢救不过来，捐献免费用，还能再给孩子留点钱。如果抢救过来，家属是要拿这个抢救费用的。很多家属会同意的，因为这时候已经没钱继续治疗了。也会叮嘱必须先抢救，不行了再捐献。其实，上了黑救护车就不是家属说得算的了。到了地方，说大医院突然没床了，这时候家属没得选，只能送去他们的黑心医院。送去了，ICU不让家属探望没毛病。家属能换个医院吗？举目无亲的穷人，能有什么办法？钱早就没了。家属也闹也哭，然而，完整的产业怎么会没经历过？况且，人家说在ICU突然死了，你又能怎样？对于黑心医院，大不了最后你走了赔个路费，对于家属，是活生生的亲人。然后，就是所有可能用得上的，拿去配型了。人，走的时间，是看配型结束的时间。有些人会说是家属自己卖的。当地最好的三甲医院主任告诉你治不了了，但是现在有这么条路，器官捐献，可以给你联系积水潭医院抢救，如果不成还能减免现在的费用，还能给孩子留点钱。现在想想，积水潭的床位，那么容易有的吗？给家属的钱，走的是某十字会捐献的手续。当然，雁过拔毛是某会的优良作风。真是产业，完全把握了穷人的心理，一方面，救治无望，突然给了你一线生机；另一方面，ICU下来早已家底掏空，一屁股外债，人生死难料，孩子还小。家属的想法，必然是赌一把，最不济，死的人也不希望给家人留负担，也想给孩子留点钱。这辈子，永远记得我婶回来说的。ICU主任告诉我们已经植物人的叔叔，在简陋黑救护车里面，心跳下不来，她一握着叔叔的手，跟他说话，他心跳就平稳了。不敢想，我叔是不是都知道，他是不是很害怕……更心疼我婶，她这辈子恐怕心里都过不去那个坎…………………………………………补充一下吧，器官捐献是小城市ICU门口半公开的秘密。车祸没保险或者主责全责的，意外伤害的，总之家里没钱的，会有医生主动来找你。这之前我家一个亲戚的亲戚，30左右，摩托车车祸，也是这个流程。那个人，说是捐献过程还比较有仪式感，葬礼做的也比较体面，这个体面指的是和电视里那种对捐献人的尊重。我们开始也以为，会有起码的尊重。实际上，并没有，和黑心医院爆发了很大矛盾。后来分析，前一个人，家属放弃的意愿比较坚定，以及几年前还没像现在这么产业化。我们和医院冲突的原因，主要是一点也不救治。并且，有一点也认，吵架还因为去了北京，他们最后给的钱，比承诺的差很多。我们也许就是大家口中那种拿着家人要价的人。家里有孩子，治疗欠了几十w，四线城市带孩子普通车间工人还不起。保险赔偿下来，不一定够医药费。同意捐献，就是因为孩子。救过来，我们花钱认了。两头，钱或人，总要给我们一个吧。如果给的钱太少，靠自己一年两年能够攒出来，宁可自己苦一点，也不会选这条路。然而，黑心产业，描绘的能给家人解决生计的希望，都是假的。
291754807,7,聊天不聊地,未知,143,https://www.zhihu.com/people/liao-tian-bu-liao-di,永远是一个小白丁,3484039143,2024-04-30 14:34:55,122,1834,66,柳叶刀退回了国内五百多肝脏移植手术记录的稿子，要求递交伦理性自愿性报告！结果就不敢递稿子了！这就是器官捐献者被自愿的结果
291754807,8,淘淘朱,女,623,https://www.zhihu.com/people/ai-you-wei-85-23,,3171493386,2023-09-06 16:11:49,47,2723,414,记得前几年有个叫聂树斌的案子翻案了。他是无辜被枪毙了，多年后真凶落网他得以昭雪。他枪毙（前）后肾被移植给名媛章含之，洪荒还出来发文了。如果器官移植合法化，估计会有很多意外事故发生，特别是那些没有家庭背景的弱势群体很难查到意外的真相，还有熊猫血的人。反对其实是保护底层人。
291754807,8,知乎用户,男,1134,https://www.zhihu.com/people/,,3378603215,2024-01-28 02:53:52,14,1437,51,这事儿搁象牙上大家都能明白怎么换成人体器官就不明白了呢
291754807,8,匿名用户,男,0,https://www.zhihu.com/people/,,2735159619,2022-11-14 20:24:27,404,4892,422,全文己删。
291754807,8,叶长生,男,898,https://www.zhihu.com/people/xie-quan-22-4,我就喜欢你看不惯我又不得不和我一起建设中国特色社会主义的样子,3328524226,2023-12-17 04:13:04,25,1637,289,讲个小故事。话说有这样一个人一生行善，并且他在死前还做了器官捐赠。死后他到了地府，阎王说，他阴德缺损甚大，要判他做十世猪狗。他不服，他说他积德行善，修桥补路，做了一辈子好事，从未做过一件坏事，怎么会缺阴德呢？阎王一细查，噢，原来是他的器官成功挽救了某高官和某地产大鳄的生命，双buff叠加了属于是。
291754807,8,时与我与光,未知,175,https://www.zhihu.com/people/nie-xin-52-34,手持利剑，就不惧怕任何黑暗,2783715705,2022-12-06 16:54:07,151,4095,629,一年前吧，x民日报的公众号，我之前一直关注，直到有一阵子，连续好几天，刊登器官捐献的事情，大致意思如下，1.某家庭全家是医生，全家上下签订了器官捐献协议，光荣，然后是全家福什么的，2像是那种广告词，花季少女竟然什么什么的，一个25岁少女死了，但是她签了器官捐献协议，多么伟大啥的，我好奇的是25岁，怎么就没了，一句话没说，至少应该提醒一下年轻人应该注意身体什么的，啥也没说3应该还有一篇，类似2号说的，年轻人不知道什么突然没了，然后捐献了没有截图，早知道截图保存了，然后我就取关了，，我感觉作为权威媒体搞这种营销号，目的性太强，我一个成年人大概能分辨用意，小朋友估计被误导了，屁股估计是歪了一年前，我上了乎搜索器官捐献的相关问题，大部分都是赞扬的，还有背着父母偷偷签字的，额，我怀疑，，，捐献没有错，可是，你以为你的眼角膜会捐给贫困山区那个努力学习希望重见光明的小姑娘吗？现在2022年了，六七十年代那一波人，估计有一部分先富起来的，年轻时候，玩的太花了，肾，到了寿命了，最近夜里，小心出门啊我看有回答说什么，废物利用做贡献啥的，不，助纣为虐，不是贡献———————————————今天学会了一个新的词，阴谋论，可算是被你们用明白了，我只是列举了几个我看到的奇怪的新闻现象，不觉得这个现象有诡异之处就算了，却给敢于怀疑的人扣上了阴谋的帽子，为什么夜里出门要小心呢，因为女生一个人走夜路不安全，就算是可以花钱解决，但是强迫暴力女性的罪犯还是有很多，走程序和人家守不守法，对弱者而言没有区别，别提什么法律和程序，弱者只能自己保护自己，刷阴谋论的大聪明们，你们说别人笨，应该也是对自己的智力水平相当有自信了，还有说，被救治的人里面，肯定也有好人，我觉得好人坏人空口无凭，我只是觉得有钱人都特别惜命，既然是好人，不先带头捐一个，怎么好意思白收人家一个不可再生的器官，救活了一个坏人，又要压榨多少劳动的人
291754807,9,天堂之域,女,338,https://www.zhihu.com/people/41-96-30-33-2,,2844879209,2023-01-14 07:02:13,232,6829,775,我记得王健林还是郭台铭？他哥白血病的时候，他突然良心发现组织全部员工免费体检验血，对外解释是好意果然（善有善报）找到了合适配型，可是这是白血病只需要骨髓细胞，那要是心脏病那？毕竟富士康工人（为情所困）也不是没有先例是吧？
291754807,9,狐白,未知,365,https://www.zhihu.com/people/hu-bai-27-54,,2776648702,2022-11-27 04:30:36,299,3998,395,郭台铭亲戚白血病，要求全富士康员工体检找配型。谁是器官捐献的受益者，谁就是器官捐献的鼓动着，因为器官受体是不需要器官捐献的。一次最简单的器官移植，就需要支付20万～50万元，这个数额是百分之九十以上的家庭，承担不起的。
